year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计
2009,7,5,,0,
2009,7,5,,0,
2009,7,5,,0,
2009,7,5,,0,
2009,7,5,,0,
2009,7,6,,\,
2009,7,6,,\,
2009,7,6,,0,
2009,7,6,,0,
2009,7,6,,0,
2009,7,6,,0,
2009,8,1,,0,
2009,8,1,,0,
2009,8,1,,0,
2009,8,1,,0,
2009,8,1,,0,
2009,8,2,,0,
2009,8,2,,0,
2009,8,2,,0,
2009,8,2,,0,
2009,8,2,,0,
2009,8,3,,0,
2009,8,3,,0,
2009,8,3,,0,
2009,8,3,,0,
2009,8,3,,0,
2009,8,4,,0,
2009,8,4,,0,
2009,8,4,,0,
2009,8,4,,0,
2009,8,4,,0,
2009,8,5,,0,
2009,8,5,,0,
2009,8,5,,0,
2009,8,5,,0,
2009,8,5,,0,
2009,8,6,,\,
2009,8,6,,0,
2009,8,6,,0,
2009,8,6,,0,
2009,8,6,,0,
2009,8,6,,1,
2009,9,1,,0,
2009,9,1,,0,
2009,9,1,,0,
2009,9,1,,0,
2009,9,1,,0,
2009,9,2,,0,
2009,9,2,,0,
2009,9,2,,0,
2009,9,2,,0,
2009,9,2,,0,
2009,9,3,,0,
2009,9,3,,0,
2009,9,3,,0,
2009,9,3,,0,
2009,9,3,,0,
2009,9,4,,0,
2009,9,4,,0,
2009,9,4,,0,
2009,9,4,,0,
2009,9,4,,0,
2009,9,5,,0,
2009,9,5,,0,
2009,9,5,,0,
2009,9,5,,0,
2009,9,5,,0,
2009,9,6,,\,
2009,9,6,,\,
2009,9,6,,\,
2009,9,6,,\,
2009,9,6,,\,
2010,6,2,0,0,0.0
2010,6,3,0,0,0.0
2010,6,4,0,0,0.0
2010,6,5,0,0,0.0
2010,6,6,0,0,0.0
2010,7,1,0,0,0.0
2010,7,2,0,0,0.0
2010,7,3,8,0,8.0
2010,7,4,6,0,6.0
2010,7,5,45,0,45.0
2010,7,6,2,0,2.0
2010,8,1,0,0,0.0
2010,8,2,6,0,6.0
2010,8,3,2,1,3.0
2010,8,4,3,0,3.0
2010,8,5,4,1,5.0
2010,8,6,3,0,3.0
2010,9,1,6,14,20.0
2010,9,2,16,123,139.0
2010,9,3,0,2,2.0
2010,9,4,0,19,19.0
2010,9,5,0,4,4.0
2010,9,6,0,3,3.0
2011,6,2,0,0,0.0
2011,6,3,0,0,0.0
2011,6,4,0,0,0.0
2011,6,5,0,0,0.0
2011,7,1,0,0,0.0
2011,7,1,3,0,3.0
2011,7,2,0,0,0.0
2011,7,3,0,0,0.0
2011,7,4,2,0,2.0
2011,7,5,0,0,0.0
2011,7,6,2,0,2.0
2011,8,1,0,0,0.0
2011,8,2,0,0,0.0
2011,8,3,0,0,0.0
2011,8,4,7,0,7.0
2011,8,5,4,0,4.0
2011,8,6,2,0,2.0
2011,9,1,0,0,0.0
2011,9,2,0,0,0.0
2011,9,3,2,0,2.0
2011,9,4,0,0,0.0
2011,9,5,0,0,0.0
2011,9,6,0,0,0.0
2012,6,2,0,0,0.0
2012,6,3,0,0,0.0
2012,6,4,0,0,0.0
2012,6,5,0,0,0.0
2012,6,6,25,0,25.0
2012,7,1,9,0,9.0
2012,7,2,11,0,11.0
2012,7,3,0,0,0.0
2012,7,4,0,0,0.0
2012,7,5,0,0,0.0
2012,7,6,0,0,0.0
2012,8,1,3,0,3.0
2012,8,2,1,0,1.0
2012,8,3,88,0,88.0
2012,8,4,55,0,55.0
2012,8,5,31,2,33.0
2012,8,6,8,0,8.0
2012,9,1,6,3,9.0
2012,9,2,2,3,5.0
2012,9,3,0,0,0.0
2012,9,4,0,4,4.0
2012,9,5,0,0,0.0
2012,9,6,0,1,1.0
2013,6,2,0,0,0.0
2013,6,3,0,0,0.0
2013,6,4,0,0,0.0
2013,6,5,0,0,0.0
2013,6,6,0,0,0.0
2013,7,1,0,0,0.0
2013,7,2,0,0,0.0
2013,7,3,0,0,0.0
2013,7,4,0,0,0.0
2013,7,5,0,0,0.0
2013,7,6,0,0,0.0
2013,8,1,0,0,0.0
2013,8,2,0,2,2.0
2013,8,3,0,0,0.0
2013,8,4,0,0,0.0
2013,8,5,0,0,0.0
2013,8,6,0,0,0.0
2013,9,1,0,0,0.0
2013,9,2,0,0,0.0
2013,9,3,0,0,0.0
2013,9,4,0,0,0.0
2013,9,5,0,0,0.0
2013,9,6,0,0,0.0
2014,6,2,0,0,0.0
2014,6,3,0,0,0.0
2014,6,4,0,0,0.0
2014,6,5,0,0,0.0
2014,6,6,0,0,0.0
2014,7,1,0,0,0.0
2014,7,2,0,0,0.0
2014,7,3,0,0,0.0
2014,7,4,0,0,0.0
2014,7,5,0,0,0.0
2014,7,6,0,0,0.0
2014,8,1,0,0,0.0
2014,8,2,0,0,0.0
2014,8,3,0,0,0.0
2014,8,4,0,0,0.0
2014,8,5,0,0,0.0
2014,8,6,0,0,0.0
2014,9,1,0,0,0.0
2014,9,2,0,0,0.0
2014,9,3,0,0,0.0
2014,9,4,0,0,0.0
2014,9,5,0,0,0.0
2014,9,6,0,0,0.0
2015,6,4,0,0,0.0
2015,6,5,4,0,4.0
2015,6,6,0,0,0.0
2015,7,1,0,0,0.0
2015,7,2,0,0,0.0
2015,7,3,0,0,0.0
2015,7,4,0,0,0.0
2015,7,5,0,0,0.0
2015,7,6,10,0,10.0
2015,8,1,0,0,0.0
2015,8,2,0,0,0.0
2015,8,3,0,0,0.0
2015,8,4,0,0,0.0
2015,8,5,0,0,0.0
2015,8,6,0,0,0.0
2015,9,1,0,0,0.0
2015,9,2,0,0,0.0
2015,9,3,0,0,0.0
2015,9,4,0,0,0.0
2015,9,5,0,0,0.0
2015,9,6,0,0,0.0
2016,6,4,0,0,0.0
2016,6,5,0,0,0.0
2016,7,1,0,0,0.0
2016,7,1,0,0,0.0
2016,7,2,0,0,0.0
2016,7,3,0,0,0.0
2016,7,4,0,0,0.0
2016,7,5,0,0,0.0
2016,7,6,1,0,1.0
2016,8,1,0,0,0.0
2016,8,2,0,0,0.0
2016,8,3,0,0,0.0
2016,8,4,0,0,0.0
2016,8,5,0,0,0.0
2016,8,6,0,0,0.0
2016,9,1,0,0,0.0
2016,9,2,0,0,0.0
2016,9,3,0,0,0.0
2016,9,4,0,0,0.0
2016,9,5,0,0,0.0
2016,10,1,0,0,0.0
2017,6,4,0,0,0.0
2017,6,5,0,0,0.0
2017,6,6,0,0,0.0
2017,7,1,0,0,0.0
2017,7,2,0,0,0.0
2017,7,3,0,0,0.0
2017,7,4,0,0,0.0
2017,7,5,0,0,0.0
2017,7,6,\,\,0.0
2017,8,1,\,\,0.0
2017,8,2,0,0,0.0
2017,8,3,0,0,0.0
2017,8,4,\,\,0.0
2017,8,5,0,0,0.0
2017,8,6,0,0,0.0
2017,9,1,0,0,0.0
2017,9,2,0,0,0.0
2017,9,3,0,0,0.0
2017,9,4,\,\,0.0
2017,9,5,\,\,0.0
2017,9,6,\,\,0.0
2018,6,4,0,0,0.0
2018,6,4,0,0,0.0
2018,6,5,0,0,0.0
2018,6,6,11,0,11.0
2018,7,1,2,0,2.0
2018,7,2,2,0,2.0
2018,7,3,0,0,0.0
2018,7,4,0,0,0.0
2018,7,5,0,0,0.0
2018,7,6,38,0,38.0
2018,8,1,12,0,12.0
2018,8,2,9,0,9.0
2018,8,3,6,0,6.0
2018,8,4,0,0,0.0
2018,8,5,0,0,0.0
2018,8,6,0,0,0.0
2018,9,1,0,0,0.0
2018,9,2,2,0,2.0
2018,9,3,4,0,4.0
2018,9,4,0,0,0.0
2018,9,5,4,0,4.0
2018,9,6,1,0,1.0
2019,6,4,0,0,0.0
2019,6,5,0,0,0.0
2019,7,1,0,0,0.0
2019,7,1,0,0,0.0
2019,7,2,0,0,0.0
2019,7,3,0,0,0.0
2019,7,4,2,0,2.0
2019,7,5,1,0,1.0
2019,7,6,2,0,2.0
2019,8,1,0,0,0.0
2019,8,2,0,0,0.0
2019,8,3,0,0,0.0
2019,8,4,0,0,0.0
2019,8,5,0,0,0.0
2019,8,6,0,0,0.0
2019,9,1,0,0,0.0
2020,6,4,0,0,0.0
2020,6,5,0,0,0.0
2020,6,6,0,0,0.0
2020,7,1,0,0,0.0
2020,7,2,0,0,0.0
2020,7,3,4,0,4.0
2020,7,4,5,0,5.0
2020,7,5,5,0,5.0
2020,7,6,5,0,5.0
2020,8,1,0,0,0.0
2020,8,2,0,0,0.0
2020,8,3,0,0,0.0
2020,8,4,0,0,0.0
2020,8,5,0,0,0.0
2020,8,6,2,0,2.0
2020,9,1,0,0,0.0
2020,9,2,0,0,0.0
2020,9,3,0,4,4.0
2020,9,4,0,0,0.0
2020,9,5,0,5,5.0
2020,9,6,0,5,5.0
2021,4,4,0,0,0.0
2021,4,5,0,0,0.0
2021,4,5,0,0,0.0
2021,4,5,0,0,0.0
2021,4,5,0,0,0.0
2021,4,5,0,0,0.0
2021,4,6,0,0,0.0
2021,4,6,0,0,0.0
2021,4,6,0,0,0.0
2021,4,6,0,0,0.0
2021,4,6,0,0,0.0
2021,5,1,0,0,0.0
2021,5,1,0,0,0.0
2021,5,1,0,0,0.0
2021,5,1,0,0,0.0
2021,5,1,0,0,0.0
2021,5,2,0,0,0.0
2021,5,2,0,0,0.0
2021,5,2,0,0,0.0
2021,5,2,0,0,0.0
2021,5,2,0,0,0.0
2021,5,3,0,0,0.0
2021,5,3,0,0,0.0
2021,5,3,0,0,0.0
2021,5,3,0,0,0.0
2021,5,3,1,0,1.0
2021,5,4,0,0,0.0
2021,5,4,0,0,0.0
2021,5,4,0,0,0.0
2021,5,4,0,0,0.0
2021,5,4,0,0,0.0
2021,5,5,0,0,0.0
2021,5,5,0,0,0.0
2021,5,5,0,0,0.0
2021,5,5,0,0,0.0
2021,5,5,0,0,0.0
2021,5,6,0,0,0.0
2021,5,6,0,0,0.0
2021,5,6,0,0,0.0
2021,5,6,0,0,0.0
2021,5,6,0,0,0.0
2021,5,6,0,0,0.0
2021,6,1,0,0,0.0
2021,6,1,0,0,0.0
2021,6,1,0,0,0.0
2021,6,1,0,0,0.0
2021,6,1,0,0,0.0
2021,6,2,0,0,0.0
2021,6,2,0,0,0.0
2021,6,2,0,0,0.0
2021,6,2,0,0,0.0
2021,6,2,0,0,0.0
2021,6,3,0,0,0.0
2021,6,3,0,0,0.0
2021,6,3,0,0,0.0
2021,6,3,0,0,0.0
2021,6,3,0,0,0.0
2021,6,4,0,0,0.0
2021,6,4,0,0,0.0
2021,6,4,0,0,0.0
2021,6,4,0,0,0.0
2021,6,4,0,0,0.0
2021,6,5,0,0,0.0
2021,6,5,0,0,0.0
2021,6,5,0,0,0.0
2021,6,5,4,0,4.0
2021,6,5,2,0,2.0
2021,6,6,0,0,0.0
2021,6,6,0,0,0.0
2021,6,6,0,0,0.0
2021,6,6,0,0,0.0
2021,6,6,0,0,0.0
2021,7,1,0,0,0.0
2021,7,1,0,0,0.0
2021,7,1,0,0,0.0
2021,7,1,1,0,1.0
2021,7,1,13,0,13.0
2021,7,2,0,0,0.0
2021,7,2,0,0,0.0
2021,7,2,0,0,0.0
2021,7,2,0,0,0.0
2021,7,2,0,0,0.0
2021,7,3,0,0,0.0
2021,7,3,0,0,0.0
2021,7,3,0,0,0.0
2021,7,3,0,0,0.0
2021,7,3,0,0,0.0
2021,7,4,0,0,0.0
2021,7,4,0,0,0.0
2021,7,4,0,0,0.0
2021,7,4,0,0,0.0
2021,7,4,0,0,0.0
2021,7,5,0,0,0.0
2021,7,5,0,0,0.0
2021,7,5,0,0,0.0
2021,7,5,0,0,0.0
2021,7,5,0,0,0.0
2021,7,6,1,0,1.0
2021,7,6,12,0,12.0
2021,7,6,11,0,11.0
2021,7,6,23,0,23.0
2021,7,6,24,0,24.0
2021,7,6,24,0,24.0
2021,8,1,12,0,12.0
2021,8,1,6,0,6.0
2021,8,1,6,0,6.0
2021,8,1,6,0,6.0
2021,8,1,4,0,4.0
2021,8,2,3,0,3.0
2021,8,2,3,0,3.0
2021,8,2,2,0,2.0
2021,8,2,0,0,0.0
2021,8,2,4,0,4.0
2021,8,3,0,0,0.0
2021,8,3,0,0,0.0
2021,8,3,0,0,0.0
2021,8,3,0,0,0.0
2021,8,3,0,0,0.0
2021,8,4,5,0,5.0
2021,8,4,54,0,54.0
2021,8,4,21,0,21.0
2021,8,4,7,0,7.0
2021,8,4,5,0,5.0
2021,8,5,4,0,4.0
2021,8,5,2,0,2.0
2021,8,5,3,0,3.0
2021,8,5,3,0,3.0
2021,8,5,4,0,4.0
2021,8,6,2,0,2.0
2021,8,6,2,0,2.0
2021,8,6,4,0,4.0
2021,8,6,3,0,3.0
2021,8,6,14,0,14.0
2021,8,6,13,0,13.0
2021,9,1,17,0,17.0
2021,9,1,10,0,10.0
2021,9,1,12,0,12.0
2021,9,1,12,0,12.0
2021,9,1,13,0,13.0
2021,9,2,4,0,4.0
2021,9,2,16,0,16.0
2021,9,2,28,0,28.0
2021,9,2,21,0,21.0
2021,9,2,13,0,13.0
2021,9,3,9,0,9.0
2021,9,3,3,0,3.0
2021,9,3,0,0,0.0
2021,9,3,0,0,0.0
2021,9,3,0,0,0.0
2021,9,4,4,0,4.0
2021,9,4,3,0,3.0
2021,9,4,3,0,3.0
2021,9,4,6,0,6.0
2021,9,4,14,0,14.0
2021,9,5,2,0,2.0
2021,9,5,17,0,17.0
2021,9,5,1,0,1.0
2021,9,5,0,0,0.0
2021,9,5,0,0,0.0
2021,9,6,0,0,0.0
2021,9,6,0,0,0.0
2021,9,6,0,0,0.0
2021,9,6,0,0,0.0
2021,9,6,0,0,0.0
2022,4,4,0,0,0.0
2022,4,5,0,0,0.0
2022,4,5,0,0,0.0
2022,4,5,0,0,0.0
2022,4,5,0,0,0.0
2022,4,5,0,0,0.0
2022,4,6,0,0,0.0
2022,4,6,0,0,0.0
2022,4,6,0,0,0.0
2022,4,6,0,0,0.0
2022,4,6,0,0,0.0
2022,5,1,0,0,0.0
2022,5,1,0,0,0.0
2022,5,1,0,0,0.0
2022,5,1,0,0,0.0
2022,5,1,0,0,0.0
2022,5,2,0,0,0.0
2022,5,2,0,0,0.0
2022,5,2,0,0,0.0
2022,5,2,0,0,0.0
2022,5,2,0,0,0.0
2022,5,3,0,0,0.0
2022,5,3,0,0,0.0
2022,5,3,0,0,0.0
2022,5,3,0,0,0.0
2022,5,3,0,0,0.0
2022,5,4,0,0,0.0
2022,5,4,0,0,0.0
2022,5,4,0,0,0.0
2022,5,4,0,0,0.0
2022,5,4,0,0,0.0
2022,5,5,0,0,0.0
2022,5,5,0,0,0.0
2022,5,5,0,0,0.0
2022,5,5,0,0,0.0
2022,5,5,0,0,0.0
2022,5,6,0,0,0.0
2022,5,6,0,0,0.0
2022,5,6,0,0,0.0
2022,5,6,0,0,0.0
2022,5,6,0,0,0.0
2022,5,6,0,0,0.0
2022,6,1,0,0,0.0
2022,6,1,0,0,0.0
2022,6,1,0,0,0.0
2022,6,1,0,0,0.0
2022,6,1,0,0,0.0
2022,6,2,0,0,0.0
2022,6,2,0,0,0.0
2022,6,2,0,0,0.0
2022,6,2,0,0,0.0
2022,6,2,0,0,0.0
2022,6,3,0,0,0.0
2022,6,3,0,0,0.0
2022,6,3,0,0,0.0
2022,6,3,0,0,0.0
2022,6,3,0,0,0.0
2022,6,4,0,0,0.0
2022,6,4,0,0,0.0
2022,6,4,0,0,0.0
2022,6,4,0,0,0.0
2022,6,4,0,0,0.0
2022,6,5,0,0,0.0
2022,6,5,0,0,0.0
2022,6,5,0,0,0.0
2022,6,5,0,0,0.0
2022,6,5,0,0,0.0
2022,6,6,0,0,0.0
2022,6,6,0,0,0.0
2022,6,6,0,0,0.0
2022,6,6,1,0,1.0
2022,6,6,1,0,1.0
2022,7,1,0,0,0.0
2022,7,1,0,0,0.0
2022,7,1,0,0,0.0
2022,7,1,0,0,0.0
2022,7,1,0,0,0.0
2022,7,2,0,0,0.0
2022,7,2,0,47,47.0
2022,7,2,0,23,23.0
2022,7,2,0,6,6.0
2022,7,2,0,0,0.0
2022,7,3,0,0,0.0
2022,7,3,0,0,0.0
2022,7,3,1,2,3.0
2022,7,3,2,0,2.0
2022,7,3,0,0,0.0
2022,7,4,0,0,0.0
2022,7,4,0,0,0.0
2022,7,4,0,0,0.0
2022,7,4,0,0,0.0
2022,7,4,0,0,0.0
2022,7,5,0,0,0.0
2022,7,5,0,8,8.0
2022,7,5,0,0,0.0
2022,7,5,0,0,0.0
2022,7,5,0,0,0.0
2022,7,6,0,1,1.0
2022,7,6,0,0,0.0
2022,7,6,0,0,0.0
2022,7,6,0,0,0.0
2022,7,6,0,0,0.0
2022,7,6,0,0,0.0
2022,8,1,0,0,0.0
2022,8,1,0,0,0.0
2022,8,1,0,0,0.0
2022,8,1,0,0,0.0
2022,8,1,1,0,1.0
2022,8,2,0,0,0.0
2022,8,2,0,0,0.0
2022,8,2,0,0,0.0
2022,8,2,1,0,1.0
2022,8,2,0,3,3.0
2022,8,3,0,/,0.0
2022,8,3,0,/,0.0
2022,8,3,0,/,0.0
2022,8,3,0,/,0.0
2022,8,3,0,/,0.0
2022,8,4,0,/,0.0
2022,8,4,0,12,12.0
2022,8,4,0,0,0.0
2022,8,4,1,0,1.0
2022,8,4,0,0,0.0
2022,8,5,0,0,0.0
2022,8,5,0,0,0.0
2022,8,5,0,0,0.0
2022,8,5,0,0,0.0
2022,8,5,0,0,0.0
2022,8,6,0,0,0.0
2022,8,6,0,0,0.0
2022,8,6,0,0,0.0
2022,8,6,0,0,0.0
2022,8,6,0,0,0.0
2022,8,6,0,0,0.0
2022,9,1,0,1,1.0
2022,9,1,0,1,1.0
2022,9,1,0,0,0.0
2022,9,1,0,0,0.0
2022,9,1,0,0,0.0
2022,9,2,0,5,5.0
2022,9,2,0,0,0.0
2022,9,2,0,0,0.0
2022,9,2,0,0,0.0
2022,9,2,0,1,1.0
2022,9,3,0,0,0.0
2022,9,3,0,0,0.0
2022,9,3,0,0,0.0
2022,9,3,0,3,3.0
2022,9,3,0,0,0.0
2022,9,4,0,22,22.0
2022,9,4,0,49,49.0
2022,9,4,0,6,6.0
2022,9,4,0,1,1.0
2022,9,4,0,0,0.0
2022,9,5,0,0,0.0
2022,9,5,0,0,0.0
2022,9,5,0,0,0.0
2022,9,5,0,0,0.0
2022,9,5,0,0,0.0
2022,9,6,0,0,0.0
2022,9,6,0,11,11.0
2022,9,6,0,0,0.0
2022,9,6,0,0,0.0
2022,9,6,0,/,0.0
2023,4,4,/,/,0.0
2023,4,5,/,/,0.0
2023,4,5,/,/,0.0
2023,4,5,/,/,0.0
2023,4,5,/,/,0.0
2023,4,5,0,/,0.0
2023,4,6,0,/,0.0
2023,4,6,/,/,0.0
2023,4,6,0,0,0.0
2023,4,6,0,0,0.0
2023,4,6,0,0,0.0
2023,5,1,0,0,0.0
2023,5,1,0,0,0.0
2023,5,1,0,0,0.0
2023,5,1,0,0,0.0
2023,5,1,0,0,0.0
2023,5,2,0,0,0.0
2023,5,2,0,0,0.0
2023,5,2,0,0,0.0
2023,5,2,0,0,0.0
2023,5,2,0,0,0.0
2023,5,3,0,0,0.0
2023,5,3,0,0,0.0
2023,5,3,0,0,0.0
2023,5,3,0,0,0.0
2023,5,3,0,0,0.0
2023,5,4,0,0,0.0
2023,5,4,0,0,0.0
2023,5,4,0,0,0.0
2023,5,4,0,0,0.0
2023,5,4,0,0,0.0
2023,5,5,0,0,0.0
2023,5,5,0,0,0.0
2023,5,5,0,0,0.0
2023,5,5,0,0,0.0
2023,5,5,0,0,0.0
2023,5,6,0,0,0.0
2023,5,6,0,0,0.0
2023,5,6,0,0,0.0
2023,5,6,0,0,0.0
2023,5,6,0,0,0.0
2023,5,6,0,0,0.0
2023,6,1,0,/,0.0
2023,6,1,0,/,0.0
2023,6,1,0,0,0.0
2023,6,1,0,0,0.0
2023,6,1,0,0,0.0
2023,6,2,0,0,0.0
2023,6,2,0,0,0.0
2023,6,2,0,0,0.0
2023,6,2,0,0,0.0
2023,6,2,0,0,0.0
2023,6,3,0,0,0.0
2023,6,3,0,0,0.0
2023,6,3,0,0,0.0
2023,6,3,0,0,0.0
2023,6,3,0,0,0.0
2023,6,4,0,0,0.0
2023,6,4,0,0,0.0
2023,6,4,0,0,0.0
2023,6,4,0,0,0.0
2023,6,4,0,0,0.0
2023,6,5,0,0,0.0
2023,6,5,0,0,0.0
2023,6,5,0,0,0.0
2023,6,5,0,0,0.0
2023,6,5,0,0,0.0
2023,6,6,0,0,0.0
2023,6,6,0,0,0.0
2023,6,6,0,0,0.0
2023,6,6,0,0,0.0
2023,6,6,0,0,0.0
2023,7,1,0,0,0.0
2023,7,1,11,0,11.0
2023,7,1,0,0,0.0
2023,7,1,1,0,1.0
2023,7,1,0,0,0.0
2023,7,2,1,0,1.0
2023,7,2,1,0,1.0
2023,7,2,1,0,1.0
2023,7,2,1,0,1.0
2023,7,2,1,0,1.0
2023,7,3,0,0,0.0
2023,7,3,1,0,1.0
2023,7,3,0,0,0.0
2023,7,3,0,0,0.0
2023,7,3,204,0,204.0
2023,7,4,50,0,50.0
2023,7,4,11,0,11.0
2023,7,4,7,0,7.0
2023,7,4,0,0,0.0
2023,7,4,2259,0,2259.0
2023,7,5,789,0,789.0
2023,7,5,336,0,336.0
2023,7,5,435,0,435.0
2023,7,5,91,0,91.0
2023,7,5,33,0,33.0
2023,7,6,2,0,2.0
2023,7,6,10,0,10.0
2023,7,6,2,0,2.0
2023,7,6,5,0,5.0
2023,7,6,8,0,8.0
2023,7,6,6,0,6.0
2023,8,1,8,0,8.0
2023,8,1,1,0,1.0
2023,8,1,1,0,1.0
2023,8,1,4,0,4.0
2023,8,1,2,0,2.0
2023,8,2,0,0,0.0
2023,8,2,3,0,3.0
2023,8,2,1,0,1.0
2023,8,2,1,0,1.0
2023,8,2,10,0,10.0
2023,8,3,0,0,0.0
2023,8,3,1,0,1.0
2023,8,3,0,0,0.0
2023,8,3,0,0,0.0
2023,8,3,0,0,0.0
2023,8,4,24,0,24.0
2023,8,4,7,0,7.0
2023,8,4,6,0,6.0
2023,8,4,3,0,3.0
2023,8,4,4,0,4.0
2023,8,5,16,0,16.0
2023,8,5,59,0,59.0
2023,8,5,25,0,25.0
2023,8,5,17,0,17.0
2023,8,5,8,0,8.0
2023,8,6,1,0,1.0
2023,8,6,0,0,0.0
2023,8,6,0,0,0.0
2023,8,6,5,0,5.0
2023,8,6,3,0,3.0
2023,8,6,3,0,3.0
2023,9,1,0,0,0.0
2023,9,1,0,0,0.0
2023,9,1,0,0,0.0
2023,9,1,0,0,0.0
2023,9,1,0,0,0.0
2023,9,2,0,0,0.0
2023,9,2,6,0,6.0
2023,9,2,0,0,0.0
2023,9,2,1,0,1.0
2023,9,2,3,0,3.0
2023,9,3,0,0,0.0
2023,9,3,1,0,1.0
2023,9,3,0,0,0.0
2023,9,3,0,0,0.0
2023,9,3,0,0,0.0
2023,9,4,0,0,0.0
2023,9,4,0,0,0.0
2023,9,4,3,0,3.0
2023,9,4,0,0,0.0
2023,9,4,0,0,0.0
2023,9,5,0,0,0.0
2023,9,5,0,0,0.0
2023,9,5,0,0,0.0
2023,9,5,4,0,4.0
2023,9,5,18,0,18.0
2023,9,6,1,0,1.0
2023,9,6,2,0,2.0
2023,9,6,0,0,0.0
2023,9,6,0,0,0.0
2023,9,6,0,0,0.0
