year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计
2005,7,2,21,18,39
2005,7,3,46,18,64
2005,7,4,121,54,175
2005,7,5,149,92,241
2005,7,6,35,40,75
2005,8,1,199,129,328
2005,8,2,112,73,185
2005,8,3,375,413,788
2005,8,4,447,166,613
2005,8,5,222,83,305
2005,8,6,/,/,/
2005,9,1,181,560,741
2005,9,1,23,64,87
2005,9,2,2.45万,27.29万,0
2005,9,3,4672,19065,23737
2005,9,5,2243,6371,8614
2005,9,6,119,571,690
2005,10,1,526,27279,27805
2005,10,2,56,5176,5232
2005,10,3,12,566,578
2006,5,1,0,7,7
2006,5,2,0,0,0
2006,5,3,2,2,4
2006,5,4,7,3,10
2006,5,5,1,1,2
2006,5,6,9,3,12
2006,6,1,1,1,2
2006,6,2,0,1,1
2006,6,3,28,210,238
2006,6,4,18,162,180
2006,6,5,45,104,149
2006,6,6,13,31,44
2006,7,1,10,20,30
2006,7,2,145,177,322
2006,7,3,194,178,372
2006,7,4,124,316,440
2006,7,5,49,130,179
2006,7,6,59,77,136
2006,8,1,30260,159,30419
2006,8,2,460,330,790
2006,8,3,1628,1045,2673
2006,8,4,1232,1763,2995
2006,8,5,5710,150060,155770
2006,8,6,7559,69352,76911
2006,9,1,617,88620,89237
2006,9,2,167,15256,15423
2006,9,3,334,26058,26392
2006,9,4,70,69850,69920
2006,9,5,155,31420,31575
2006,9,6,51,877,928
2007,5,1,,,
2007,5,1,,,
2007,5,1,,,
2007,5,1,1,0,1
2007,5,1,,,
2007,5,2,,,
2007,5,2,3,0,3
2007,5,2,,,
2007,5,2,,,
2007,5,2,,,
2007,5,3,,,
2007,5,3,,,
2007,5,3,,,
2007,5,3,3,1,4
2007,5,3,,,
2007,5,4,,,
2007,5,4,,,
2007,5,4,,,
2007,5,4,,,
2007,5,4,8,1,9
2007,5,5,1,0,1
2007,5,5,,,
2007,5,5,,,
2007,5,5,,,
2007,5,5,,,
2007,5,6,,,
2007,5,6,,,
2007,5,6,,,
2007,5,6,,,
2007,5,6,6,2,8
2007,5,6,,,
2007,6,1,,,
2007,6,1,,,
2007,6,1,,,
2007,6,1,,,
2007,6,1,1,1,2
2007,6,2,,,
2007,6,2,,,
2007,6,2,5,2,7
2007,6,2,,,
2007,6,2,,,
2007,6,3,,,
2007,6,3,,,
2007,6,3,,,
2007,6,3,4,3,7
2007,6,3,,,
2007,6,4,,,
2007,6,4,,,
2007,6,4,,,
2007,6,4,11,13,24
2007,6,4,,,
2007,6,5,,,
2007,6,5,,,
2007,6,5,,,
2007,6,5,,,
2007,6,5,7,5,12
2007,6,6,,,
2007,6,6,,,
2007,6,6,,,
2007,6,6,,,
2007,6,6,6,22,28
2007,7,1,,,
2007,7,1,,,
2007,7,1,,,
2007,7,1,7,5,12
2007,7,1,,,
2007,7,2,,,
2007,7,2,,,
2007,7,2,,,
2007,7,2,10,25,35
2007,7,2,,,
2007,7,3,,,
2007,7,3,,,
2007,7,3,,,
2007,7,3,95,68,163
2007,7,3,,,
2007,7,4,,,
2007,7,4,,,
2007,7,4,,,
2007,7,4,20,35,55
2007,7,4,,,
2007,7,5,,,
2007,7,5,,,
2007,7,5,,,
2007,7,5,,,
2007,7,5,65,38,103
2007,7,6,41,15,56
2007,7,6,,,
2007,7,6,,,
2007,7,6,,,
2007,7,6,,,
2007,7,6,,,
2007,8,1,,,
2007,8,1,435,324,759
2007,8,1,,,
2007,8,1,79,50,129
2007,8,1,,,
2007,8,2,,,
2007,8,2,,,
2007,8,2,,,
2007,8,2,102,73,175
2007,8,2,,,
2007,8,3,,,
2007,8,3,,,
2007,8,3,,,
2007,8,3,,,
2007,8,3,,,
2007,8,4,,,
2007,8,4,131,65,196
2007,8,4,,,
2007,8,4,,,
2007,8,4,,,
2007,8,5,,,
2007,8,5,79,51,130
2007,8,5,,,
2007,8,5,,,
2007,8,5,,,
2007,8,6,,,
2007,8,6,,,
2007,8,6,,,
2007,8,6,,,
2007,8,6,,,
2007,8,6,,,
2007,9,1,,,
2007,9,1,,,
2007,9,1,87,36,123
2007,9,1,,,
2007,9,1,,,
2007,9,2,,,
2007,9,2,,,
2007,9,2,,,
2007,9,2,20038,1020,21058
2007,9,2,,,
2007,9,3,,,
2007,9,3,,,
2007,9,3,,,
2007,9,3,9750,355,10105
2007,9,3,,,
2007,9,4,,,
2007,9,4,,,
2007,9,4,,,
2007,9,4,50100,100,50200
2007,9,4,,,
2007,9,5,,,
2007,9,5,78300,5,78305
2007,9,5,,,
2007,9,5,,,
2007,9,5,,,
2007,9,6,,,
2007,9,6,126,56,182
2007,9,6,,,
2007,9,6,,,
2007,9,6,,,
2007,10,1,,,
2007,10,1,,,
2007,10,1,2235,0,2235
2008,10,3,27,41,68
2008,10,2,46,177,223
2008,10,1,2040,75230,77270
2008,9,6,5019,110148,115167
2008,9,5,118,152,270
2008,9,4,239,225,464
2008,9,3,67,113,180
2008,9,2,3230,5970,9200
2008,9,1,3130,16535,19665
2008,8,6,190,203,393
2008,8,5,128,162,290
2008,8,4,80,79,159
2008,8,3,110,117,227
2008,8,2,207,215,422
2008,8,1,502,326,828
2008,7,6,27,11,38
2008,7,5,47,12,59
2008,7,4,20,6,26
2008,7,3,71,6,77
2008,7,2,7,8,15
2008,7,1,3,4,7
2008,6,6,15,14,29
2008,6,5,19,19,38
2008,6,4,8,16,24
2008,6,3,21,11,32
2008,6,2,14,5,19
2008,6,1,6,11,17
2008,5,6,4,5,9
2008,5,5,1,6,7
2008,5,4,1,2,3
2008,5,3,0,0,
2008,5,2,0,0,
2008,5,1,0,0,
2008,4,6,0,0,
2008,4,5,0,0,
2008,4,4,0,0,
2008,4,3,0,0,
2008,4,2,0,0,
2008,4,1,0,0,
2008,3,6,0,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,3,,0,
2009,5,3,,0,
2009,5,3,,0,
2009,5,3,,0,
2009,5,3,,0,
2009,5,4,,0,
2009,5,4,,0,
2009,5,4,,0,
2009,5,4,,0,
2009,5,4,,0,
2009,5,5,,1,
2009,5,5,,0,
2009,5,5,,0,
2009,5,5,,0,
2009,5,5,,0,
2009,5,6,,0,
2009,5,6,,1,
2009,5,6,,1,
2009,5,6,,0,
2009,5,6,,0,
2009,5,6,,0,
2009,6,1,,3,
2009,6,1,,2,
2009,6,1,,0,
2009,6,1,,2,
2009,6,1,,8,
2009,6,2,,3,
2009,6,2,,3,
2009,6,2,,0,
2009,6,2,,3,
2009,6,2,,2,
2009,6,3,,2,
2009,6,3,,0,
2009,6,3,,1,
2009,6,3,,1,
2009,6,3,,3,
2009,6,4,,2,
2009,6,4,,4,
2009,6,4,,1,
2009,6,4,,2,
2009,6,4,,4,
2009,6,5,,3,
2009,6,5,,2,
2009,6,5,,1,
2009,6,5,,9,
2009,6,5,,5,
2009,6,6,,10,
2009,6,6,,9,
2009,6,6,,5,
2009,6,6,,10,
2009,6,6,,9,
2009,7,1,,4,
2009,7,1,,10,
2009,7,1,,9,
2009,7,1,,2,
2009,7,1,,9,
2009,7,2,,2,
2009,7,2,,3,
2009,7,2,,1,
2009,7,2,,2,
2009,7,2,,4,
2009,7,3,,30,
2009,7,3,,12,
2009,7,3,,19,
2009,7,3,,3,
2009,7,3,,9,
2009,7,4,,2,
2009,7,4,,1,
2009,7,4,,0,
2009,7,4,,2,
2009,7,4,,1,
2009,7,5,,3,
2009,7,5,,4,
2009,7,5,,1,
2009,7,5,,3,
2009,7,5,,6,
2009,7,6,,7,
2009,7,6,,3,
2009,7,6,,2,
2009,7,6,,7,
2009,7,6,,8,
2009,7,6,,1,
2009,8,1,,2,
2009,8,1,,2,
2009,8,1,,2,
2009,8,1,,4,
2009,8,1,,2,
2009,8,2,,1,
2009,8,2,,2,
2009,8,2,,2,
2009,8,2,,0,
2009,8,2,,2,
2009,8,3,,1,
2009,8,3,,1,
2009,8,3,,5,
2009,8,3,,6,
2009,8,3,,9,
2009,8,4,,4,
2009,8,4,,8,
2009,8,4,,5,
2009,8,4,,1,
2009,8,4,,2,
2009,8,5,,4,
2009,8,5,,2,
2009,8,5,,2,
2009,8,5,,1,
2009,8,5,,6,
2009,8,6,,2,
2009,8,6,,3,
2009,8,6,,6,
2009,8,6,,4,
2009,8,6,,10,
2009,8,6,,15,
2009,9,1,,30,
2009,9,1,,50,
2009,9,1,,88,
2009,9,1,,158,
2009,9,1,,245,
2009,9,2,,125,
2009,9,2,,318,
2009,9,2,,110,
2009,9,2,,152,
2009,9,2,,136,
2009,9,3,,52,
2009,9,3,,118,
2009,9,3,,218,
2009,9,3,,125,
2009,9,3,,110,
2009,9,4,,256,
2009,9,4,,3580,
2009,9,4,,1120,
2009,9,4,,4360,
2009,9,4,,185,
2009,9,5,,105,
2009,9,5,,116,
2009,9,5,,1192,
2009,9,5,,1163,
2009,9,5,,296,
2009,9,6,,1620,
2009,9,6,,1200,
2009,9,6,,1100,
2009,9,6,,755,
2009,9,6,,610,
2010,5,1,0,0,0
2010,5,2,2,3,5
2010,5,3,4,0,4
2010,5,4,3,2,5
2010,5,5,0,0,0
2010,5,6,0,2,2
2011,5,1,0,0,0
2011,5,2,1,0,1
2011,5,3,1,0,1
2011,5,4,0,0,0
2011,5,5,2,0,2
2011,5,6,4,0,4
2011,6,1,10,1,11
2011,6,2,5,0,5
2011,6,3,7,0,7
2011,6,4,8,0,8
2011,6,5,11,0,11
2011,7,1,9,2,11
2011,7,1,10,10,20
2011,7,2,6,0,6
2011,7,3,6,1,7
2011,7,4,12,2,14
2011,7,5,14,2,16
2011,7,6,10,2,12
2011,8,1,3,1,4
2011,8,2,15,8,23
2011,8,3,7,6,13
2011,8,4,10,10,20
2011,8,5,5,7,12
2011,8,6,18,25,43
2011,9,1,15,17,32
2011,9,2,6,9,15
2011,9,3,8,16,24
2011,9,4,1,3,4
2011,9,5,5,8,13
2011,9,6,5,8,13
2012,5,1,0,0,0
2012,5,2,0,0,0
2012,5,3,0,0,0
2012,5,4,2,0,2
2012,5,5,0,2,2
2012,5,6,0,24,24
2012,6,1,6,0,6
2012,6,2,7,1,8
2012,6,3,12,2,14
2012,6,4,11,1,12
2012,6,5,9,0,9
2012,6,6,22,3,25
2012,7,1,18,6,24
2012,7,2,15,6,21
2012,7,3,16,8,24
2012,7,4,17,6,23
2012,7,5,18,8,26
2012,7,6,22,11,33
2012,8,1,20,13,33
2012,8,2,20,11,31
2012,8,3,18,7,25
2012,8,4,20,7,27
2012,8,5,18,8,26
2012,8,6,23,18,41
2012,9,1,10,31,41
2012,9,2,9,33,42
2012,9,3,9,31,40
2012,9,4,6,19,25
2012,9,5,2,7,9
2012,9,6,5,2,7
2013,5,1,0,0,0
2013,5,2,0,0,0
2013,5,3,0,0,0
2013,5,4,0,0,0
2013,5,5,0,0,0
2013,5,6,7,0,7
2013,6,1,2,0,2
2013,6,2,5,0,5
2013,6,3,9,2,11
2013,6,4,6,2,8
2013,6,5,4,2,6
2013,6,6,2,2,4
2013,7,1,11,2,13
2013,7,2,12,5,17
2013,7,3,13,7,20
2013,7,4,10,5,15
2013,7,5,8,3,11
2013,7,6,7,3,10
2013,8,1,9,4,13
2013,8,2,22,12,34
2013,8,3,20,10,30
2013,8,4,19,7,26
2013,8,5,13,8,21
2013,8,6,13,10,23
2013,9,1,0,0,0
2013,9,2,0,0,0
2013,9,3,0,0,0
2013,9,4,1,1,2
2013,9,5,5,6,11
2013,9,6,2,3,5
2014,5,1,0,0,0
2014,5,2,0,0,0
2014,5,3,0,0,0
2014,5,4,0,0,0
2014,5,5,0,0,0
2014,5,6,1,0,1
2014,6,1,7,0,7
2014,6,2,5,0,5
2014,6,3,11,0,11
2014,6,4,11,0,11
2014,6,5,13,3,16
2014,6,6,16,3,19
2014,7,1,7,2,9
2014,7,2,5,3,8
2014,7,3,2,2,4
2014,7,4,11,7,18
2014,7,5,6,4,10
2014,7,6,3,1,4
2014,8,1,7,7,14
2014,8,2,20,11,31
2014,8,3,21,10,31
2014,8,4,13,6,19
2014,8,5,4,1,5
2014,8,6,4,2,6
2014,9,1,22,25,47
2014,9,2,16,33,49
2014,9,3,12,11,23
2014,9,4,10,16,26
2014,9,5,6,9,15
2015,5,2,4,0,4
2015,5,3,6,0,6
2015,5,4,5,0,5
2015,5,5,5,0,5
2015,5,6,2,0,2
2015,6,1,2,0,2
2015,6,2,3,0,3
2015,6,4,10,0,10
2015,6,5,7,0,7
2015,6,6,12,1,13
2015,7,1,3,0,3
2015,7,2,2,0,2
2015,7,3,19,0,19
2015,7,4,3,2,5
2015,7,5,6,5,11
2015,7,6,3,2,5
2015,8,1,2,2,4
2015,8,2,3,2,5
2015,8,3,2,2,4
2015,8,4,4,3,7
2015,8,5,8,4,12
2015,8,6,5,3,8
2015,9,1,11,9,20
2015,9,2,5,5,10
2015,9,3,5,4,9
2015,9,4,4,3,7
2015,9,5,1,3,4
2015,9,6,6,5,11
2016,5,2,5,0,5
2016,5,3,9,0,9
2016,5,4,7,0,7
2016,5,5,11,0,11
2016,5,6,11,0,11
2016,6,1,2,0,2
2016,6,2,7,3,10
2016,6,3,3,1,4
2016,6,4,29,8,37
2016,6,5,24,5,29
2016,7,1,13,5,18
2016,7,1,22,11,33
2016,7,2,78,37,115
2016,7,3,28,10,38
2016,7,4,46,28,74
2016,7,5,110,41,151
2016,7,6,284,168,452
2016,8,1,137,86,223
2016,8,2,40,31,71
2016,8,3,89,50,139
2016,8,4,127,72,199
2016,8,5,100,51,151
2016,8,6,97,52,149
2016,9,1,67,27,94
2016,9,2,45,11,56
2016,9,3,43,16,59
2016,9,4,17,2,19
2016,9,5,16,7,23
2016,10,1,17,10,27
2017,5,2,0,0,0
2017,5,3,0,0,0
2017,5,4,0,0,0
2017,5,5,0,0,0
2017,5,6,70,25,95
2017,6,1,52,22,74
2017,6,2,53,30,83
2017,6,3,28,19,47
2017,6,4,33,28,61
2017,6,5,61,18,79
2017,6,6,58,12,70
2017,7,1,59,9,68
2017,7,2,32,6,38
2017,7,3,99,8,107
2017,7,4,47,7,54
2017,7,5,188,94,282
2017,7,6,48,65,113
2017,8,1,21,37,58
2017,8,2,57,74,131
2017,8,3,119,102,221
2017,8,4,47,57,104
2017,8,5,51,68,119
2017,8,6,43,67,110
2017,9,1,62,65,127
2017,9,2,56,67,123
2017,9,3,36,54,90
2017,9,4,31,54,85
2017,9,5,30,60,90
2017,9,6,8,49,57
2018,5,2,29,19,48
2018,5,3,47,23,70
2018,5,4,41,28,69
2018,5,5,59,25,84
2018,5,6,264,103,367
2018,6,1,174,38,212
2018,6,2,214,68,282
2018,6,3,197,101,298
2018,6,4,180,93,273
2018,6,5,189,108,297
2018,6,6,98,74,172
2018,7,1,88,45,133
2018,7,2,145,77,222
2018,7,3,118,59,177
2018,7,4,98,78,176
2018,7,5,95,72,167
2018,7,6,86,54,140
2018,8,1,64,39,103
2018,8,2,70,45,115
2018,8,3,69,48,117
2018,8,4,100,77,177
2018,8,5,54,43,97
2018,8,6,43,29,72
2018,9,1,91,43,134
2018,9,2,22,29,51
2018,9,3,25,16,41
2018,9,4,23,33,56
2018,9,5,23,21,44
2018,9,6,26,19,45
2019,5,2,41,30,71
2019,5,3,82,59,141
2019,5,4,75,63,138
2019,5,5,55,43,98
2019,5,6,57,29,86
2019,6,1,117,96,213
2019,6,2,113,88,201
2019,6,3,244,191,435
2019,6,4,792,819,1611
2019,6,5,346,283,629
2019,7,1,130,105,235
2019,7,1,97,83,180
2019,7,2,113,90,203
2019,7,3,109,86,195
2019,7,4,137,126,263
2019,7,5,184,224,408
2019,7,6,313,330,643
2019,8,1,295,301,596
2019,8,2,269,247,516
2019,8,3,215,183,398
2019,8,4,173,214,387
2019,8,5,222,182,404
2019,8,6,192,198,390
2019,9,1,137,131,268
2019,9,2,154,138,292
2019,9,3,458,488,946
2019,9,4,213,244,457
2019,9,5,90,91,181
2019,10,1,73,77,150
2020,5,2,129,83,212
2020,5,3,95,69,164
2020,5,4,100,93,193
2020,5,5,129,95,224
2020,5,6,226,186,412
2020,6,1,415,351,766
2020,6,2,586,514,1100
2020,6,3,383,293,676
2020,6,4,265,188,453
2020,6,5,297,222,519
2020,6,6,403,311,714
2020,7,1,382,296,678
2020,7,2,340,263,603
2020,7,3,370,302,672
2020,7,4,353,279,632
2020,7,5,345,270,615
2020,7,6,383,303,686
2020,8,1,339,254,593
2020,8,2,330,281,611
2020,8,3,230,146,376
2020,8,4,211,154,365
2020,8,5,174,147,321
2020,8,6,164,174,338
2020,9,1,915,1274,2189
2020,9,2,698,1314,2012
2020,9,3,458,435,893
2020,9,4,71,43,114
2020,9,5,67,36,103
2020,9,6,92,40,132
2021,4,1,0,0,0
2021,4,1,0,0,0
2021,4,1,0,0,0
2021,4,1,0,0,0
2021,4,1,0,0,0
2021,4,2,0,0,0
2021,4,2,0,0,0
2021,4,2,0,0,0
2021,4,2,0,0,0
2021,4,2,0,0,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,4,1,0,1
2021,4,4,0,0,0
2021,4,4,0,0,0
2021,4,4,0,0,0
2021,4,4,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,6,0,0,0
2021,4,6,0,7,7
2021,4,6,0,5,5
2021,4,6,0,5,5
2021,4,6,0,20,20
2021,5,1,0,24,24
2021,5,1,0,11,11
2021,5,1,0,9,9
2021,5,1,0,12,12
2021,5,1,0,8,8
2021,5,2,0,8,8
2021,5,2,0,4,4
2021,5,2,0,10,10
2021,5,2,0,6,6
2021,5,2,0,3,3
2021,5,3,0,8,8
2021,5,3,0,23,23
2021,5,3,1,25,26
2021,5,3,0,38,38
2021,5,3,0,5,5
2021,5,4,3,5,8
2021,5,4,0,9,9
2021,5,4,1,5,6
2021,5,4,17,4,21
2021,5,4,0,13,13
2021,5,5,0,17,17
2021,5,5,0,17,17
2021,5,5,0,15,15
2021,5,5,0,29,29
2021,5,5,0,34,34
2021,5,6,0,23,23
2021,5,6,0,15,15
2021,5,6,48,11,59
2021,5,6,36,6,42
2021,5,6,57,13,70
2021,5,6,65,19,84
2021,6,1,102,37,139
2021,6,1,110,35,145
2021,6,1,130,41,171
2021,6,1,45,13,58
2021,6,1,33,9,42
2021,6,2,102,23,125
2021,6,2,108,27,135
2021,6,2,125,31,156
2021,6,2,99,38,137
2021,6,2,14,38,52
2021,6,3,0,42,42
2021,6,3,0,34,34
2021,6,3,84,34,118
2021,6,3,25,35,60
2021,6,3,19,19,38
2021,6,4,9,24,33
2021,6,4,1,25,26
2021,6,4,18,9,27
2021,6,4,0,5,5
2021,6,4,27,4,31
2021,6,5,16,21,37
2021,6,5,21,32,53
2021,6,5,1,50,51
2021,6,5,0,53,53
2021,6,5,7,34,41
2021,6,6,0,30,30
2021,6,6,0,37,37
2021,6,6,0,31,31
2021,6,6,0,42,42
2021,6,6,15,36,51
2021,7,1,0,28,28
2021,7,1,0,18,18
2021,7,1,0,161,161
2021,7,1,36,16,52
2021,7,1,13,34,47
2021,7,2,9,20,29
2021,7,2,9,30,39
2021,7,2,7,18,25
2021,7,2,5,22,27
2021,7,2,1,25,26
2021,7,3,2,28,30
2021,7,3,0,24,24
2021,7,3,0,32,32
2021,7,3,0,22,22
2021,7,3,1,34,35
2021,7,4,12,42,54
2021,7,4,1,48,49
2021,7,4,5,53,58
2021,7,4,0,48,48
2021,7,4,15,80,95
2021,7,5,4,55,59
2021,7,5,19,70,89
2021,7,5,0,42,42
2021,7,5,30,58,88
2021,7,5,33,51,84
2021,7,6,37,61,98
2021,7,6,38,65,103
2021,7,6,40,71,111
2021,7,6,44,72,116
2021,7,6,46,108,154
2021,7,6,47,110,157
2021,8,1,50,118,168
2021,8,1,53,125,178
2021,8,1,55,66,121
2021,8,1,56,64,120
2021,8,1,52,48,100
2021,8,2,41,36,77
2021,8,2,/,40,40
2021,8,2,7,43,50
2021,8,2,3,45,48
2021,8,2,3,56,59
2021,8,3,2,62,64
2021,8,3,3,118,121
2021,8,3,2,112,114
2021,8,3,1,13,14
2021,8,3,26,20,46
2021,8,4,0,59,59
2021,8,4,0,65,65
2021,8,4,25,67,92
2021,8,4,24,70,94
2021,8,4,28,64,92
2021,8,5,6,21,27
2021,8,5,8,58,66
2021,8,5,10,76,86
2021,8,5,5,36,41
2021,8,5,7,54,61
2021,8,6,22,51,73
2021,8,6,25,58,83
2021,8,6,23,63,86
2021,8,6,12,65,77
2021,8,6,15,65,80
2021,8,6,13,59,72
2021,9,1,15,14,29
2021,9,1,12,12,24
2021,9,1,9,12,21
2021,9,1,7,10,17
2021,9,1,8,16,24
2021,9,2,24,18,42
2021,9,2,28,10,38
2021,9,2,27,8,35
2021,9,2,29,13,42
2021,9,2,30,22,52
2021,9,3,34,26,60
2021,9,3,30,29,59
2021,9,3,28,27,55
2021,9,3,22,24,46
2021,9,3,15,21,36
2021,9,4,4,21,25
2021,9,4,6,24,30
2021,9,4,4,17,21
2021,9,4,3,22,25
2021,9,4,4,4,8
2021,9,5,2,24,26
2021,9,5,2,25,27
2021,9,5,1,27,28
2021,9,5,41,30,71
2021,9,5,22,32,54
2021,9,6,51,42,93
2021,9,6,95,50,145
2021,9,6,80,50,130
2021,9,6,18,19,37
2021,9,6,15,50,65
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,5,0,0,0
2022,4,5,0,0,0
2022,4,5,0,0,0
2022,4,5,5,0,5
2022,4,5,5,0,5
2022,4,6,16,0,16
2022,4,6,7,0,7
2022,4,6,5,0,5
2022,4,6,3,0,3
2022,4,6,4,0,4
2022,5,1,4,0,4
2022,5,1,3,0,3
2022,5,1,12,4,16
2022,5,1,15,6,21
2022,5,1,18,6,24
2022,5,2,33,10,43
2022,5,2,23,7,30
2022,5,2,46,9,55
2022,5,2,2,1,3
2022,5,2,8,2,10
2022,5,3,17,0,17
2022,5,3,11,3,14
2022,5,3,9,0,9
2022,5,3,7,0,7
2022,5,3,9,2,11
2022,5,4,12,0,12
2022,5,4,14,0,14
2022,5,4,13,0,13
2022,5,4,15,0,15
2022,5,4,18,0,18
2022,5,5,19,0,19
2022,5,5,13,0,13
2022,5,5,18,0,18
2022,5,5,41,0,41
2022,5,5,20,0,20
2022,5,6,20,0,20
2022,5,6,8,0,8
2022,5,6,7,0,7
2022,5,6,195,0,195
2022,5,6,203,20,223
2022,5,6,174,18,192
2022,6,1,230,24,254
2022,6,1,174,16,190
2022,6,1,58,7,65
2022,6,1,105,8,113
2022,6,1,147,10,157
2022,6,2,201,5,206
2022,6,2,226,7,233
2022,6,2,244,0,244
2022,6,2,275,11,286
2022,6,2,277,5,282
2022,6,3,217,0,217
2022,6,3,194,0,194
2022,6,3,203,0,203
2022,6,3,244,0,244
2022,6,3,263,3,266
2022,6,4,181,4,185
2022,6,4,217,0,217
2022,6,4,139,3,142
2022,6,4,117,10,127
2022,6,4,139,0,139
2022,6,5,180,15,195
2022,6,5,205,0,205
2022,6,5,196,16,212
2022,6,5,200,15,215
2022,6,5,218,17,235
2022,6,6,316,25,341
2022,6,6,264,11,275
2022,6,6,289,0,289
2022,6,6,259,2,261
2022,6,6,133,1,134
2022,7,1,121,0,121
2022,7,1,91,0,91
2022,7,1,82,0,82
2022,7,1,122,0,122
2022,7,1,125,3,128
2022,7,2,274,8,282
2022,7,2,39,5,44
2022,7,2,100,4,104
2022,7,2,83,0,83
2022,7,2,71,0,71
