year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计
2007,4,1,/,/,0.0
2007,4,2,/,/,0.0
2007,4,2,/,/,0.0
2007,4,2,/,/,0.0
2007,4,2,/,/,0.0
2007,4,2,/,/,0.0
2007,4,3,/,/,0.0
2007,4,3,/,/,0.0
2007,4,3,/,/,0.0
2007,4,3,/,/,0.0
2007,4,3,/,/,0.0
2007,4,4,/,/,0.0
2007,4,4,/,/,0.0
2007,4,4,/,/,0.0
2007,4,4,/,/,0.0
2007,4,4,/,/,0.0
2007,4,5,/,/,1.0
2007,4,5,/,/,0.0
2007,4,5,/,/,0.0
2007,4,5,/,/,1.0
2007,4,5,/,/,0.0
2007,4,6,/,/,1.0
2007,4,6,/,/,13.0
2007,4,6,/,/,0.0
2007,4,6,/,/,3.0
2007,4,6,/,/,3.0
2007,5,1,/,/,2.0
2007,5,1,/,/,1.0
2007,5,1,/,/,1.0
2007,5,1,/,/,1.0
2007,5,1,/,/,0.0
2007,5,2,/,/,0.0
2007,5,2,/,/,0.0
2007,5,2,/,/,0.0
2007,5,2,/,/,0.0
2007,5,2,/,/,0.0
2007,5,3,/,/,0.0
2007,5,3,/,/,0.0
2007,5,3,/,/,0.0
2007,5,3,/,/,0.0
2007,5,3,/,/,2.0
2007,5,4,/,/,7.0
2007,5,4,/,/,1.0
2007,5,4,/,/,1.0
2007,5,4,/,/,1.0
2007,5,4,/,/,0.0
2007,5,5,/,/,0.0
2007,5,5,/,/,2.0
2007,5,5,/,/,1.0
2007,5,5,/,/,0.0
2007,5,5,/,/,162.0
2007,5,6,/,/,21.0
2007,5,6,/,/,176.0
2007,5,6,/,/,45.0
2007,5,6,/,/,28.0
2007,5,6,/,/,65.0
2007,5,6,/,/,45.0
2007,6,1,/,/,12.0
2007,6,1,/,/,0.0
2007,6,1,/,/,1.0
2007,6,1,/,/,6.0
2007,6,1,/,/,56.0
2007,6,2,/,/,4.0
2007,6,2,/,/,112.0
2007,6,2,/,/,3.0
2007,6,2,/,/,0.0
2007,6,2,/,/,36.0
2007,6,3,/,/,5.0
2007,6,3,/,/,8.0
2007,6,3,/,/,96.0
2007,6,3,/,/,8478.0
2007,6,3,/,/,122.0
2007,6,4,/,/,130.0
2007,6,4,/,/,195.0
2007,6,4,/,/,7104.0
2007,6,4,/,/,1088.0
2007,6,4,/,/,2176.0
2007,6,5,/,/,288.0
2007,6,5,/,/,512.0
2007,6,5,/,/,128.0
2007,6,5,/,/,272.0
2007,6,5,/,/,64.0
2007,6,6,/,/,0.0
2007,6,6,/,/,23.0
2007,6,6,/,/,13.0
2007,6,6,/,/,2.0
2007,6,6,/,/,1.0
2007,7,1,/,/,1.0
2007,7,1,/,/,0.0
2007,7,1,/,/,1.0
2007,7,1,/,/,1.0
2007,7,1,/,/,1.0
2007,7,2,/,/,3.0
2007,7,2,/,/,1.0
2007,7,2,/,/,0.0
2007,7,2,/,/,4.0
2007,7,2,/,/,2.0
2007,7,3,/,/,36.0
2007,7,3,/,/,8.0
2007,7,3,/,/,33.0
2007,7,3,/,/,69.0
2007,7,3,/,/,844.0
2007,7,4,/,/,348.0
2007,7,4,/,/,20.0
2007,7,4,/,/,1.0
2007,7,4,/,/,0.0
2007,7,4,/,/,2528.0
2007,7,5,/,/,5024.0
2007,7,5,/,/,5696.0
2007,7,5,/,/,2552.0
2007,7,5,/,/,1372.0
2007,7,5,/,/,2712.0
2007,7,6,/,/,1504.0
2007,7,6,/,/,358.0
2007,7,6,/,/,328.0
2007,7,6,/,/,254.0
2007,7,6,/,/,232.0
2007,7,6,/,/,60.0
2007,8,1,/,/,70.0
2007,8,1,/,/,52.0
2007,8,1,/,/,50.0
2007,8,1,/,/,82.0
2007,8,1,/,/,0.0
2007,8,2,/,/,4.0
2007,8,2,/,/,12.0
2007,8,2,/,/,33.0
2007,8,2,/,/,29.0
2007,8,2,/,/,69.0
2007,8,3,/,/,7.0
2007,8,3,/,/,788.0
2007,8,3,/,/,174.0
2007,8,3,/,/,68.0
2007,8,3,/,/,21504.0
2007,8,4,/,/,2992.0
2007,8,4,/,/,2416.0
2007,8,4,/,/,976.0
2007,8,4,/,/,88.0
2007,8,4,/,/,7936.0
2007,8,5,/,/,42240.0
2007,8,5,/,/,1016.0
2007,8,5,/,/,272.0
2007,8,5,/,/,119.0
2007,8,5,/,/,352.0
2007,8,6,/,/,6848.0
2007,8,6,/,/,632.0
2007,8,6,/,/,468.0
2007,8,6,/,/,103.0
2007,8,6,/,/,86.0
2007,8,6,/,/,23.0
2007,9,1,/,/,31.0
2007,9,1,/,/,0.0
2007,9,1,/,/,1824.0
2007,9,1,/,/,13.0
2007,9,1,/,/,29.0
2007,9,2,/,/,80.0
2007,9,2,/,/,124.0
2007,9,2,/,/,185.0
2007,9,2,/,/,106.0
2007,9,2,/,/,3488.0
2007,9,3,/,/,6880.0
2007,9,3,/,/,1136.0
2007,9,3,/,/,696.0
2007,9,3,/,/,208.0
2007,9,3,/,/,0.0
2007,9,4,/,/,0.0
2007,9,4,/,/,162.0
2007,9,4,/,/,222.0
2007,9,4,/,/,99.0
2007,9,4,/,/,38.0
2007,9,5,/,/,321.0
2007,9,5,/,/,1440.0
2007,9,5,/,/,2656.0
2007,9,5,/,/,2656.0
2007,9,5,/,/,8064.0
2007,9,6,/,/,1792.0
2007,9,6,/,/,1008.0
2007,9,6,/,/,624.0
2007,9,6,/,/,432.0
2007,9,6,/,/,416.0
2007,10,1,/,/,2368.0
2007,10,1,/,/,1248.0
2007,10,1,/,/,768.0
2007,10,1,/,/,464.0
2007,10,1,/,/,94.0
2007,10,2,/,/,168.0
2007,10,2,/,/,152.0
2007,10,2,/,/,632.0
2007,10,2,/,/,22.0
2007,10,2,/,/,9.0
2007,10,3,/,/,241.0
2007,10,3,/,/,194.0
2007,10,3,/,/,61.0
2007,10,3,/,/,12.0
2007,10,3,/,/,30.0
2007,10,4,/,/,23.0
2008,5,1,482,468,950.0
2008,5,2,170,2540,2710.0
2008,5,3,319,1319,1638.0
2008,5,4,132,199,331.0
2008,5,5,26,16,42.0
2008,5,6,2598,448,3046.0
2008,6,1,257,7,264.0
2008,6,2,23,3,26.0
2008,6,3,920,80,1000.0
2008,6,4,60,16,76.0
2008,6,5,8,0,8.0
2008,6,6,66,1,67.0
2008,7,1,8,0,8.0
2008,7,2,0,0,0.0
2008,7,3,1,0,1.0
2008,7,4,36,0,36.0
2008,7,5,3,0,3.0
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,2,,4,
2009,5,2,,10,
2009,5,2,,32,
2009,5,3,,192,
2009,5,3,,448,
2009,5,3,,384,
2009,5,3,,512,
2009,5,3,,448,
2009,5,4,,80,
2009,5,4,,144,
2009,5,4,,384,
2009,5,4,,12,
2009,5,4,,32,
2009,5,5,,32,
2009,5,5,,32,
2009,5,5,,16,
2009,5,5,,320,
2009,5,5,,256,
2009,5,6,,48,
2009,5,6,,6,
2009,5,6,,8,
2009,5,6,,28,
2009,5,6,,464,
2009,5,6,,768,
2009,6,1,,192,
2009,6,1,,304,
2009,6,1,,128,
2009,6,1,,112,
2009,6,1,,960,
2009,6,2,,56,
2009,6,2,,384,
2009,6,2,,24,
2009,6,2,,56,
2009,6,2,,76,
2009,6,3,,208,
2009,6,3,,464,
2009,6,3,,1344,
2009,6,3,,392,
2009,6,3,,28,
2009,6,4,,256,
2009,6,4,,848,
2009,6,4,,744,
2009,6,4,,528,
2009,6,4,,160,
2009,6,5,,192,
2009,6,5,,124,
2009,6,5,,\,
2009,6,5,,984,
2009,6,5,,88,
2009,6,6,,1,
2009,6,6,,52,
2009,6,6,,9,
2009,6,6,,16,
2009,6,6,,6,
2009,7,1,,45,
2009,7,1,,2,
2009,7,1,,134,
2009,7,1,,144,
2009,7,1,,18,
2009,7,2,,40,
2009,7,2,,152,
2009,7,2,,152,
2009,7,2,,216,
2009,7,2,,106,
2009,7,3,,228,
2009,7,3,,256,
2009,7,3,,224,
2009,7,3,,920,
2009,7,3,,1248,
2009,7,4,,120,
2009,7,4,,96,
2009,7,4,,240,
2009,7,4,,132,
2009,7,4,,32,
2009,7,5,,16,
2009,7,5,,84,
2009,7,5,,10,
2009,7,5,,696,
2009,7,5,,72,
2009,7,6,,29,
2009,7,6,,176,
2009,7,6,,608,
2009,7,6,,368,
2009,7,6,,80,
2009,7,6,,64,
2009,8,1,,28,
2009,8,1,,124,
2009,8,1,,64,
2009,8,1,,84,
2009,8,1,,16,
2009,8,2,,68,
2009,8,2,,48,
2009,8,2,,28,
2009,8,2,,56,
2009,8,2,,36,
2009,8,3,,72,
2009,8,3,,56,
2009,8,3,,96,
2009,8,3,,\,
2009,8,3,,\,
2009,8,4,,\,
2009,8,4,,48,
2009,8,4,,\,
2009,8,4,,120,
2009,8,4,,112,
2009,8,5,,204,
2009,8,5,,148,
2009,8,5,,464,
2009,8,5,,192,
2009,8,5,,320,
2009,8,6,,192,
2009,8,6,,\,
2009,8,6,,\,
2009,8,6,,44,
2009,8,6,,16,
2009,8,6,,30,
2009,9,1,,56,
2009,9,1,,96,
2009,9,1,,56,
2009,9,1,,48,
2009,9,1,,120,
2009,9,2,,64,
2009,9,2,,112,
2009,9,2,,104,
2009,9,2,,368,
2009,9,2,,368,
2009,9,3,,352,
2009,9,3,,88,
2009,9,3,,184,
2009,9,3,,808,
2009,9,3,,848,
2009,9,4,,752,
2009,9,4,,408,
2009,9,4,,352,
2009,9,4,,1360,
2009,9,4,,336,
2009,9,5,,50,
2009,9,5,,60,
2009,9,5,,1256,
2009,9,5,,912,
2009,9,5,,512,
2009,9,6,,648,
2009,9,6,,832,
2009,9,6,,440,
2009,9,6,,126,
2009,9,6,,1140,
2009,10,1,,304,
2009,10,1,,216,
2009,10,1,,59,
2009,10,1,,37,
2009,10,1,,31,
2009,10,2,,21,
2009,10,2,,20,
2009,10,2,,30,
2010,5,1,5,0,5.0
2010,5,2,28,0,28.0
2010,5,3,6,4,10.0
2010,5,4,52,0,52.0
2010,5,5,18081,128,18209.0
2010,5,6,79,1,80.0
2010,6,1,38,14,52.0
2010,6,2,562,16,578.0
2010,6,3,157751,512,158263.0
2010,6,4,63087,1536,64623.0
2010,6,5,7110,134,7244.0
2010,6,6,49,4,53.0
2010,7,1,65,6,71.0
2010,7,2,45,4,49.0
2010,7,3,13,12,25.0
2010,7,4,9,22,31.0
2010,7,5,0,0,0.0
2010,7,6,112,373,485.0
2010,8,1,66,236,302.0
2010,8,2,26,26,52.0
2010,8,3,22,25,47.0
2010,8,4,4,25,29.0
2010,8,5,6,13,19.0
2010,8,6,12,21,33.0
2010,9,1,130,118,248.0
2010,9,2,22,22,44.0
2010,9,3,58,379,437.0
2010,9,4,11,69,80.0
2010,9,5,14,158,172.0
2010,9,6,10,66,76.0
2010,10,1,11,68,79.0
2010,10,2,0,69,69.0
2010,10,3,25,559,584.0
2011,5,1,0,0,0.0
2011,5,2,3,0,3.0
2011,5,3,10,0,10.0
2011,5,4,0,0,0.0
2011,5,5,0,0,0.0
2011,5,6,0,0,0.0
2011,6,1,8,0,8.0
2011,6,2,18,0,18.0
2011,6,3,13,0,13.0
2011,6,4,2,1,3.0
2011,6,5,0,0,0.0
2011,7,1,12,0,12.0
2011,7,1,3,2,5.0
2011,7,2,79,9,88.0
2011,7,3,103,9,112.0
2011,7,4,105,34,139.0
2011,7,5,22,11,33.0
2011,7,6,5,5,10.0
2011,8,1,3,18,21.0
2011,8,2,58,74,132.0
2011,8,3,2,8,10.0
2011,8,4,1,4,5.0
2011,8,5,38,96,134.0
2011,8,6,46,19,65.0
2011,9,1,258,346,604.0
2011,9,2,678,2608,3286.0
2011,9,3,35,341,376.0
2011,9,4,10,245,255.0
2011,9,5,9,223,232.0
2011,9,6,903,1945,2848.0
2011,10,1,11,310,321.0
2011,10,2,142,2930,3072.0
2011,10,3,1141,8496,9637.0
2012,5,1,0,1,1.0
2012,5,2,34,0,34.0
2012,5,3,43,0,43.0
2012,5,4,3,0,3.0
2012,5,5,13,0,13.0
2012,5,6,4185,72,4257.0
2012,6,1,1051,24,1075.0
2012,6,2,982,21,1003.0
2012,6,3,3200,12,3212.0
2012,6,4,12256,92,12348.0
2012,6,5,268,16,284.0
2012,6,6,87,11,98.0
2012,7,1,22,2,24.0
2012,7,2,5,6,11.0
2012,7,3,41,165,206.0
2012,7,4,33,141,174.0
2012,7,5,46,67,113.0
2012,7,6,7,28,35.0
2012,8,1,17,4,21.0
2012,8,2,18,3,21.0
2012,8,3,119,6,125.0
2012,8,4,4,2,6.0
2012,8,5,21,3,24.0
2012,8,6,0,4,4.0
2012,9,1,22,118,140.0
2012,9,2,42,218,260.0
2012,9,3,43,828,871.0
2012,9,4,6,39,45.0
2012,9,5,300,17152,17452.0
2012,9,6,48,1520,1568.0
2012,10,1,5,142,147.0
2012,10,2,45,682,727.0
2012,10,3,20,289,309.0
2013,5,1,0,0,0.0
2013,5,2,0,0,0.0
2013,5,3,7,0,7.0
2013,5,4,0,0,0.0
2013,5,5,2,1,3.0
2013,5,6,8,2,10.0
2013,6,1,10,0,10.0
2013,6,2,34,0,34.0
2013,6,3,118,2,120.0
2013,6,4,26,4,30.0
2013,6,5,5,5,10.0
2013,6,6,4,6,10.0
2013,7,1,0,0,0.0
2013,7,2,0,0,0.0
2013,7,3,0,0,0.0
2013,7,4,55,28,83.0
2013,7,5,8,18,26.0
2013,7,6,1,6,7.0
2013,8,1,2,5,7.0
2013,8,2,13,3,16.0
2013,8,3,4,1,5.0
2013,8,4,85,16,101.0
2013,8,5,0,73,73.0
2013,8,6,1,20,21.0
2013,9,1,24,26,50.0
2013,9,2,77,55,132.0
2013,9,3,10,109,119.0
2013,9,4,2,44,46.0
2013,9,5,31,354,385.0
2013,9,6,9,50,59.0
2013,10,1,8,18,26.0
2013,10,2,0,34,34.0
2013,10,3,0,17,17.0
2014,5,1,0,0,0.0
2014,5,2,0,0,0.0
2014,5,3,4,0,4.0
2014,5,4,76,9,85.0
2014,5,5,365,14,379.0
2014,5,6,7,4,11.0
2014,6,1,30,3,33.0
2014,6,2,49,7,56.0
2014,6,3,15,0,15.0
2014,6,4,13,7,20.0
2014,6,5,1391,17,1408.0
2014,6,6,25,13,38.0
2014,7,1,6,14,20.0
2014,7,2,25,4,29.0
2014,7,3,5,36,41.0
2014,7,4,2,86,88.0
2014,7,5,5,5,10.0
2014,7,6,4,30,34.0
2014,8,1,3,9,12.0
2014,8,2,10,32,42.0
2014,8,3,58,656,714.0
2014,8,4,193,212,405.0
2014,8,5,78,16,94.0
2014,8,6,4,3,7.0
2014,9,1,4,35,39.0
2014,9,2,14,31,45.0
2014,9,3,44,274,318.0
2014,9,4,8,64,72.0
2014,9,5,9,255,264.0
2014,9,6,23,220,243.0
2014,10,1,7,306,313.0
2014,10,2,0,20,20.0
2014,10,3,4,96,100.0
2015,5,1,0,0,0.0
2015,5,2,15,0,15.0
2015,5,3,18,0,18.0
2015,5,4,37,0,37.0
2015,5,5,68,0,68.0
2015,5,6,113,0,113.0
2015,6,1,45,0,45.0
2015,6,2,48,0,48.0
2015,6,3,112,3,115.0
2015,6,4,37,3,40.0
2015,6,5,3,0,3.0
2015,6,6,0,14,14.0
2015,7,1,40,29,69.0
2015,7,2,94,3,97.0
2015,7,3,26,12,38.0
2015,7,4,3,4,7.0
2015,7,5,9,6,15.0
2015,7,6,3,27,30.0
2015,8,1,1,14,15.0
2015,8,2,1,13,14.0
2015,8,3,2,6,8.0
2015,8,4,9,9,18.0
2015,8,5,57,14,71.0
2015,8,6,146,234,380.0
2015,9,1,19,142,161.0
2015,9,2,2,8,10.0
2015,9,3,22,14,36.0
2015,9,4,15,34,49.0
2015,9,5,91,405,496.0
2015,9,6,46,352,398.0
2015,10,1,66,2461,2527.0
2015,10,2,104,2652,2756.0
2016,5,1,15,0,15.0
2016,5,2,113,0,113.0
2016,5,3,4,0,4.0
2016,5,4,131,1,132.0
2016,5,5,172,2,174.0
2016,5,6,47,1,48.0
2016,6,1,44,7,51.0
2016,6,2,391,9,400.0
2016,6,3,9628,0,9628.0
2016,6,4,1168,1,1169.0
2016,6,5,61,5,66.0
2016,6,6,13,5,18.0
2016,7,1,3,6,9.0
2016,7,2,70,22,92.0
2016,7,3,33,6,39.0
2016,7,4,11,4,15.0
2016,7,5,6,4,10.0
2016,7,6,1,1,2.0
2016,8,1,1,0,1.0
2016,8,2,0,0,0.0
2016,8,3,2,1,3.0
2016,8,4,2,5,7.0
2016,8,5,2,2,4.0
2016,8,6,2,4,6.0
2016,9,1,117,8,125.0
2016,9,2,24,4,28.0
2016,9,3,52,34,86.0
2016,9,4,3,11,14.0
2016,9,5,1,9,10.0
2016,9,6,4,26,30.0
2016,10,1,5,22,27.0
2016,10,2,1,14,15.0
2017,5,1,0,0,0.0
2017,5,2,0,0,0.0
2017,5,3,1,0,1.0
2017,5,4,0,0,0.0
2017,5,5,1,0,1.0
2017,5,6,1,8,9.0
2017,6,1,2,0,2.0
2017,6,2,45,4,49.0
2017,6,3,1,2,3.0
2017,6,4,0,0,0.0
2017,6,5,2,3,5.0
2017,6,6,14,11,25.0
2017,7,1,4,43,47.0
2017,7,2,2,13,15.0
2017,7,3,4,10,14.0
2017,7,4,1,3,4.0
2017,7,5,5,9,14.0
2017,7,6,0,3,3.0
2017,8,1,31,62,93.0
2017,8,2,11,44,55.0
2017,8,3,15,40,55.0
2017,8,4,0,0,0.0
2017,8,5,15,2,17.0
2017,8,6,16,10,26.0
2017,9,1,5,5,10.0
2017,9,2,3,6,9.0
2017,9,3,0,6,6.0
2017,9,4,1,0,1.0
2017,9,5,2,3,5.0
2017,9,6,3,13,16.0
2017,10,1,11,144,155.0
2017,10,2,160,532,692.0
2018,5,1,0,0,0.0
2018,5,2,0,0,0.0
2018,5,3,7,0,7.0
2018,5,4,8,3,11.0
2018,5,5,37,17,54.0
2018,5,6,5,0,5.0
2018,6,1,0,0,0.0
2018,6,2,1,0,1.0
2018,6,3,20,0,20.0
2018,6,4,0,0,0.0
2018,6,5,1,0,1.0
2018,6,6,4,0,4.0
2018,7,1,0,0,0.0
2018,7,2,3,0,3.0
2018,7,3,502,0,502.0
2018,7,4,1,0,1.0
2018,7,5,1,0,1.0
2018,7,6,4,1,5.0
2018,8,1,3,1,4.0
2018,8,2,0,0,0.0
2018,8,3,0,0,0.0
2018,8,4,0,0,0.0
2018,8,5,28,2,30.0
2018,8,6,4,4,8.0
2018,9,1,4,3,7.0
2018,9,2,0,0,0.0
2018,9,3,1,0,1.0
2018,9,4,2,2,4.0
2018,9,5,1,4,5.0
2018,9,6,1,1,2.0
2018,10,1,0,0,0.0
2018,10,2,0,0,0.0
2019,5,1,\,\,0.0
2019,5,2,\,\,0.0
2019,5,3,\,\,0.0
2019,5,4,\,\,0.0
2019,5,5,\,\,0.0
2019,5,6,\,\,0.0
2019,6,1,44,0,44.0
2019,6,2,\,\,0.0
2019,6,3,\,\,0.0
2019,6,4,128,89,217.0
2019,6,5,47,41,88.0
2019,6,6,28,23,51.0
2019,7,1,3,9,12.0
2019,7,2,\,\,0.0
2019,7,3,32,36,68.0
2019,7,4,101,88,189.0
2019,7,5,102,103,205.0
2019,7,6,190,25,215.0
2019,8,1,27,37,64.0
2019,8,2,35,41,76.0
2019,8,3,37,45,82.0
2019,8,4,23,36,59.0
2019,8,5,41,80,121.0
2019,8,6,18,60,78.0
2019,9,1,1,66,67.0
2019,9,2,0,41,41.0
2019,9,3,0,52,52.0
2019,9,4,0,70,70.0
2020,5,1,0,0,0.0
2020,5,2,0,0,0.0
2020,5,3,1,0,1.0
2020,5,4,8,0,8.0
2020,5,5,0,0,0.0
2020,5,6,245,0,245.0
2020,6,1,68,1,69.0
2020,6,2,79,7,86.0
2020,6,3,11,0,11.0
2020,6,4,1,0,1.0
2020,6,5,5,0,5.0
2020,6,6,8,3,11.0
2020,7,1,3,7,10.0
2020,7,2,0,5,5.0
2020,7,3,2,4,6.0
2020,7,4,3,14,17.0
2020,7,5,0,5,5.0
2020,7,6,0,15,15.0
2020,8,1,2,7,9.0
2020,8,2,0,4,4.0
2020,8,3,0,0,0.0
2020,8,4,0,0,0.0
2020,8,5,0,4,4.0
2020,8,6,32,190,222.0
2020,9,1,10,106,116.0
2020,9,2,3,2,5.0
2020,9,3,1,14,15.0
2020,9,4,0,15,15.0
2020,9,5,2,27,29.0
2020,9,6,9,127,136.0
2020,10,1,60,408,468.0
2020,10,2,4,42,46.0
2021,3,3,0,0,0.0
2021,3,4,0,0,0.0
2021,3,4,0,0,0.0
2021,3,4,0,0,0.0
2021,3,4,0,0,0.0
2021,3,4,0,0,0.0
2021,3,5,0,0,0.0
2021,3,5,0,0,0.0
2021,3,5,0,0,0.0
2021,3,5,0,0,0.0
2021,3,5,0,0,0.0
2021,3,6,0,0,0.0
2021,3,6,0,0,0.0
2021,3,6,0,0,0.0
2021,3,6,0,0,0.0
2021,3,6,0,0,0.0
2021,3,6,0,0,0.0
2021,4,1,0,0,0.0
2021,4,1,0,0,0.0
2021,4,1,0,0,0.0
2021,4,1,0,0,0.0
2021,4,1,0,0,0.0
2021,4,2,0,0,0.0
2021,4,2,0,0,0.0
2021,4,2,0,0,0.0
2021,4,2,0,0,0.0
2021,4,2,0,0,0.0
