year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计
2005,6,5,27,2,29
2005,6,6,1112,0,1112
2005,7,1,58,1,59
2005,7,2,15,0,15
2005,7,3,685,0,685
2005,7,4,42,0,42
2005,7,5,32,0,32
2005,7,6,111,16,127
2005,8,1,6,0,6
2005,8,2,0,0,0
2005,8,3,7,0,7
2005,8,4,4,0,4
2006,4,1,0,0,0
2006,4,2,1,0,0
2006,4,3,1,1,0
2006,4,4,1,0,\
2006,4,5,3,0,\
2006,4,6,3,2,\
2006,5,1,542,16,\
2006,5,2,571,14,\
2006,5,3,28,0,\
2006,5,4,15,0,\
2006,5,5,462,2,\
2006,5,6,42,1,3385
2006,6,1,3,1,1510
2006,6,2,10,0,480
2006,6,3,316,3,3846
2006,6,4,41,2,1317
2006,6,5,10,0,710
2006,6,6,212,10,2544
2006,7,1,1317,339,1690
2006,7,2,8208,168,12547
2006,7,3,4548,272,5341
2006,7,4,236,49,13143
2006,7,5,17,11,1746
2006,7,6,32,15,579
2006,8,1,649,1993,805
2006,8,2,208,1782,1350
2006,8,3,312,332,2005
2006,8,4,12,80,142
2006,8,5,3228,33988,623
2007,4,1,0,0,0
2007,4,1,0,0,0
2007,4,1,0,0,0
2007,4,1,0,0,0
2007,4,1,0,0,0
2007,4,2,0,0,0
2007,4,2,0,0,0
2007,4,2,0,0,0
2007,4,2,0,0,0
2007,4,2,0,0,0
2007,4,3,0,0,0
2007,4,3,0,0,0
2007,4,3,0,0,0
2007,4,3,0,0,0
2007,4,3,0,0,0
2007,4,4,0,0,0
2007,4,4,0,0,0
2007,4,4,0,0,0
2007,4,4,0,0,0
2007,4,4,0,0,0
2007,4,5,0,0,0
2007,4,5,8,0,8
2007,4,5,0,0,0
2007,4,5,0,0,0
2007,4,5,0,0,0
2007,4,6,0,0,0
2007,4,6,0,0,0
2007,4,6,0,0,0
2007,4,6,0,0,0
2007,4,6,0,0,0
2007,5,1,1,0,1
2007,5,1,5,0,5
2007,5,1,0,0,0
2007,5,1,0,0,0
2007,5,1,0,0,0
2007,5,2,0,0,0
2007,5,2,0,0,0
2007,5,2,0,0,0
2007,5,2,1,0,1
2007,5,2,0,0,0
2007,5,3,1,0,1
2007,5,3,1,0,1
2007,5,3,0,0,0
2007,5,3,0,0,0
2007,5,3,1,0,1
2007,5,4,0,0,0
2007,5,4,0,0,0
2007,5,4,0,0,0
2007,5,4,0,0,0
2007,5,4,0,0,0
2007,5,5,40,0,40
2007,5,5,513,8,521
2007,5,5,757,1,758
2007,5,5,11,2,13
2007,5,5,64,0,64
2007,5,6,6,3,9
2007,5,6,21,4,25
2007,5,6,11,3,14
2007,5,6,20,1,21
2007,5,6,20,2,22
2007,5,6,0,0,0
2007,6,1,5,1,6
2007,6,1,14,5,19
2007,6,1,4,0,4
2007,6,1,5,0,5
2007,6,1,0,0,0
2007,6,2,0,0,0
2007,6,2,4,0,4
2007,6,2,1,0,1
2007,6,2,0,0,0
2007,6,2,0,0,0
2007,6,3,2,0,2
2007,6,3,1,0,1
2007,6,3,0,0,0
2007,6,3,0,0,0
2007,6,3,0,0,0
2007,6,4,5,3,8
2007,6,4,8,1,9
2007,6,4,6,0,6
2007,6,4,3,0,3
2007,6,4,22,1,23
2007,6,5,3,0,3
2007,6,5,55,2,57
2007,6,5,32,2,34
2007,6,5,43,1,44
2007,6,5,28,0,28
2007,6,6,5,0,5
2007,6,6,2,0,2
2007,6,6,9,1,10
2007,6,6,3,2,5
2007,6,6,7,1,8
2007,7,1,11,2,13
2007,7,1,8,3,11
2007,7,1,16,1,17
2007,7,1,0,4,4
2007,7,1,3,0,3
2007,7,2,3,0,3
2007,7,2,4,1,5
2007,7,2,0,0,0
2007,7,2,1368,16,1384
2007,7,2,4896,48,4944
2007,7,3,19968,128,20096
2007,7,3,23808,32,23840
2007,7,3,576,0,576
2007,7,3,85,25,110
2007,7,3,1024,256,1280
2007,7,4,0,0,0
2007,7,4,47,4,51
2007,7,4,24,24,48
2007,7,4,0,4,4
2007,7,4,32,16,48
2007,7,5,18,7,25
2007,7,5,47,1,48
2007,7,5,0,0,0
2007,7,5,0,0,0
2007,7,5,14,3,17
2007,7,6,1,3,4
2007,7,6,10,39,49
2007,7,6,2,36,38
2007,7,6,0,0,0
2007,7,6,0,6,6
2007,7,6,3,2,5
2007,8,1,4,3,7
2007,8,1,29,58,87
2007,8,1,5,11,16
2007,8,1,2,1,3
2007,8,1,3,3,6
2007,8,2,1,1,2
2007,8,2,0,0,0
2007,8,2,1,7,8
2007,8,2,4,3,7
2007,8,2,36,148,184
2007,8,3,27,49,76
2007,8,3,0,16,16
2007,8,3,1,63,64
2007,8,3,0,3,3
2007,8,3,0,0,0
2007,8,4,0,5,5
2007,8,4,6,8,14
2007,8,4,16,32,48
2007,8,4,0,30,30
2007,8,4,0,4,4
2007,8,5,15,296,311
2007,8,5,104,296,400
2007,8,5,1216,6464,7680
2007,8,5,1184,5600,6784
2007,8,5,256,2570,2826
2007,8,6,0,448,448
2007,8,6,1,224,225
2007,8,6,4,74,78
2007,8,6,0,32,32
2007,8,6,0,112,112
2007,8,6,4,44,48
2008,4,2,6,7,13
2008,4,4,2,0,2
2008,4,5,0,3,3
2008,4,6,0,0,0
2008,5,1,0,0,0
2008,5,3,92,1,93
2008,5,4,4,0,4
2008,5,5,2,2,4
2008,5,6,37,5,42
2008,6,1,1134,64,1198
2008,6,2,27,7,34
2008,6,3,512,115,627
2008,6,4,3,5,8
2008,6,5,15,3,18
2008,6,6,846,7,853
2008,7,1,1886,5,1891
2008,7,2,2654,384,3038
2008,7,3,1292,144,1436
2008,7,4,304,192,496
2008,7,5,244,236,480
2008,7,6,7412,536,7948
2008,8,1,242,51,293
2008,8,2,172,194,366
2008,8,3,97,159,256
2008,8,4,12,41,53
2008,8,5,108,103,211
2008,8,6,5,38,43
2008,9,1,88,336,424
2009,4,1,,0,
2009,4,1,,0,
2009,4,1,,0,
2009,4,1,,0,
2009,4,1,,0,
2009,4,2,,0,
2009,4,2,,0,
2009,4,2,,0,
2009,4,2,,0,
2009,4,2,,0,
2009,4,3,,0,
2009,4,3,,0,
2009,4,3,,0,
2009,4,3,,0,
2009,4,3,,0,
2009,4,4,,0,
2009,4,4,,0,
2009,4,4,,0,
2009,4,4,,0,
2009,4,4,,0,
2009,4,5,,0,
2009,4,5,,0,
2009,4,5,,0,
2009,4,5,,0,
2009,4,5,,0,
2009,4,6,,0,
2009,4,6,,0,
2009,4,6,,0,
2009,4,6,,0,
2009,4,6,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,1,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,2,,0,
2009,5,3,,0,
2009,5,3,,0,
2009,5,3,,0,
2009,5,3,,0,
2009,5,3,,3,
2009,5,4,,3,
2009,5,4,,2,
2009,5,4,,0,
2009,5,4,,2,
2009,5,4,,0,
2009,5,5,,0,
2009,5,5,,0,
2009,5,5,,0,
2009,5,5,,0,
2009,5,5,,0,
2009,5,6,,0,
2009,5,6,,0,
2009,5,6,,0,
2009,5,6,,0,
2009,5,6,,0,
2009,5,6,,2,
2009,6,1,,3,
2009,6,1,,2,
2009,6,1,,1,
2009,6,1,,0,
2009,6,1,,1,
2009,6,2,,1,
2009,6,2,,64,
2009,6,2,,0,
2009,6,2,,0,
2009,6,2,,0,
2009,6,3,,0,
2009,6,3,,0,
2009,6,3,,0,
2009,6,3,,0,
2009,6,3,,0,
2009,6,4,,0,
2009,6,4,,0,
2009,6,4,,0,
2009,6,4,,2,
2009,6,4,,0,
2009,6,5,,0,
2009,6,5,,0,
2009,6,5,,0,
2009,6,5,,0,
2009,6,5,,4,
2009,6,6,,7,
2009,6,6,,0,
2009,6,6,,0,
2009,6,6,,16,
2009,6,6,,0,
2009,7,1,,0,
2009,7,1,,0,
2009,7,1,,0,
2009,7,1,,0,
2009,7,1,,0,
2009,7,2,,88,
2009,7,2,,0,
2009,7,2,,64,
2009,7,2,,144,
2009,7,2,,44,
2009,7,3,,80,
2009,7,3,,0,
2009,7,3,,15,
2009,7,3,,36,
2009,7,3,,4,
2009,7,4,,54,
2009,7,4,,0,
2009,7,4,,0,
2009,7,4,,0,
2009,7,4,,24,
2009,7,5,,1,
2009,7,5,,0,
2009,7,5,,29,
2009,7,5,,2,
2009,7,5,,5,
2009,7,6,,1,
2009,7,6,,2,
2009,7,6,,0,
2009,7,6,,7,
2009,7,6,,0,
2009,7,6,,0,
2009,8,1,,24,
2009,8,1,,104,
2009,8,1,,8,
2009,8,1,,104,
2009,8,1,,240,
2009,8,2,,160,
2009,8,2,,16,
2009,8,2,,8,
2009,8,2,,8,
2009,8,2,,12,
2009,8,3,,0,
2009,8,3,,48,
2009,8,3,,0,
2009,8,3,,0,
2009,8,3,,4,
2009,8,4,,9,
2009,8,4,,8,
2009,8,4,,0,
2009,8,4,,104,
2009,8,4,,40,
2009,8,5,,4,
2009,8,5,,24,
2009,8,5,,124,
2009,8,5,,60,
2009,8,5,,88,
2009,8,6,,56,
2009,8,6,,20,
2009,8,6,,14,
2009,8,6,,0,
2009,8,6,,0,
2009,8,6,,1,
2010,4,1,0,2,2
2010,4,2,0,0,0
2010,4,3,0,0,0
2010,4,4,0,0,0
2010,4,5,0,0,0
2010,4,6,0,0,0
2010,5,1,2,0,2
2010,5,2,0,1,1
2010,5,3,1,1,2
2010,5,4,0,0,0
2010,5,5,0,0,0
2010,5,6,0,0,0
2010,6,1,0,0,0
2010,6,2,40,2,42
2010,6,3,9,0,9
2010,6,4,4,0,4
2010,6,5,504,0,504
2010,6,6,224,0,224
2010,7,1,141,6,147
2010,7,2,239,19,258
2010,7,3,165,20,185
2010,7,4,12,1,13
2010,7,5,5,25,30
2010,7,6,1,10,11
2010,8,1,0,0,0
2010,8,2,1,7,8
2010,8,3,8,136,144
2010,8,4,1,149,150
2010,8,5,24,1103,1127
2010,8,6,2,34,36
2011,4,1,0,0,0
2011,4,2,0,0,0
2011,4,3,0,0,0
2011,4,4,0,2,2
2011,4,5,0,0,0
2011,5,1,0,0,0
2011,5,1,0,0,0
2011,5,2,0,2,2
2011,5,3,0,1,1
2011,5,4,0,0,0
2011,5,5,0,0,0
2011,5,6,0,0,0
2011,6,1,0,0,0
2011,6,2,0,0,0
2011,6,3,117,15,132
2011,6,4,752,230,982
2011,6,5,24,28,52
2011,7,1,8,3,11
2011,7,1,46,17,63
2011,7,2,18,5,23
2011,7,3,0,1,1
2011,7,4,1,0,1
2011,7,5,8,15,23
2011,7,6,17,28,45
2011,8,1,947,236,1183
2011,8,2,3,4,7
2011,8,3,4,91,95
2011,8,4,0,1,1
2011,8,5,1,0,1
2011,8,6,5,4,9
2012,4,1,0,0,0
2012,4,2,0,0,0
2012,4,3,0,0,0
2012,4,4,0,1,1
2012,4,5,11,2,13
2012,4,6,1,0,1
2012,5,1,0,2,2
2012,5,2,191,10,201
2012,5,3,542,16,558
2012,5,4,15,2,17
2012,5,5,1,1,2
2012,5,6,2,0,2
2012,6,1,8,5,13
2012,6,2,1,2,3
2012,6,3,8,17,25
2012,6,4,4,14,18
2012,6,5,16,6,22
2012,6,6,1459,32,1491
2012,7,1,62,17,79
2012,7,2,3,13,16
2012,7,3,86,3,89
2012,7,4,2302,113,2415
2012,7,5,40,0,40
2012,7,6,8,4,12
2012,8,1,0,16,16
2012,8,2,0,5,5
2012,8,3,0,3,3
2012,8,4,2,12,14
2012,8,5,2,37,39
2012,8,6,1,640,641
2013,4,1,0,0,0
2013,4,2,0,0,0
2013,4,3,1,0,1
2013,4,4,0,0,0
2013,4,5,1,0,1
2013,4,6,2,0,2
2013,5,1,0,0,0
2013,5,2,0,0,0
2013,5,3,2,0,2
2013,5,4,0,0,0
2013,5,5,0,0,0
2013,5,6,7,2,9
2013,6,1,12,2,14
2013,6,2,0,0,0
2013,6,3,0,1,1
2013,6,4,18,4,22
2013,6,5,284,4,288
2013,6,6,41,2,43
2013,7,1,252,131,383
2013,7,2,211,20,231
2013,7,3,0,0,0
2013,7,4,1,13,14
2013,7,5,3,8,11
2013,7,6,0,1,1
2013,8,1,4,30,34
2013,8,2,0,14,14
2013,8,3,1,2,3
2013,8,4,0,14,14
2013,8,5,0,10,10
2013,8,6,4,1940,1944
2014,4,1,0,0,0
2014,4,2,0,0,0
2014,4,3,0,0,0
2014,4,4,4,0,4
2014,4,5,0,0,0
2014,4,6,0,0,0
2014,5,1,0,0,0
2014,5,2,0,0,0
2014,5,3,0,0,0
2014,5,4,0,0,0
2014,5,5,13,0,13
2014,5,6,196,4,200
2014,6,1,123,34,157
2014,6,2,112,16,128
2014,6,3,104,45,149
2014,6,4,99,19,118
2014,6,5,0,0,0
2014,6,6,0,0,0
2014,7,1,569,13,582
2014,7,2,486,72,558
2014,7,3,5118,454,5572
2014,7,4,2324,472,2796
2014,7,5,59,10,69
2014,7,6,22,4,26
2014,8,1,70,82,152
2014,8,2,348,1544,1892
2014,8,3,704,664,1368
2014,8,4,340,2040,2380
2014,8,5,36,132,168
2014,8,6,58,296,354
2015,4,1,0,0,0
2015,4,2,0,1,1
2015,4,3,0,1,1
2015,4,4,0,1,1
2015,4,5,1,0,1
2015,4,6,4,0,4
2015,5,1,9,1,10
2015,5,2,3,2,5
2015,5,3,108,11,119
2015,5,4,7476,0,7476
2015,5,5,5,0,5
2015,5,6,211,6,217
2015,6,1,1539,38,1577
2015,6,2,2,3,5
2015,6,3,1,2,3
2015,6,4,198,2,200
2015,6,5,78,7,85
2015,6,6,584,4,588
2015,7,1,0,0,0
2015,7,2,15,0,15
2015,7,3,22,12,34
2015,7,4,5,0,5
2015,7,5,25,1,26
2015,7,6,0,4,4
2015,8,1,0,0,0
2015,8,2,0,0,0
2015,8,3,0,0,0
2016,4,1,0,0,0
2016,4,2,0,0,0
2016,4,3,0,0,0
2016,4,4,0,0,0
2016,4,5,0,0,0
2016,5,1,0,0,0
2016,5,1,33,1,34
2016,5,2,234,0,234
2016,5,3,91,0,91
2016,5,4,45,0,45
2016,5,5,32,0,32
2016,5,6,49,0,49
2016,6,1,1015,2,1017
2016,6,2,127,11,138
2016,6,3,2163,40,2203
2016,6,4,1409,2,1411
2016,6,5,387,19,406
2016,7,1,528,33,561
2016,7,1,192,0,192
2016,7,2,496,0,496
2016,7,3,307,0,307
2016,7,4,316,3,319
2016,7,5,106,5,111
2016,7,6,48,15,63
2016,8,1,53,25,78
2016,8,2,3,58,61
2016,8,3,0,0,0
2017,4,1,0,0,0
2017,4,2,0,0,0
2017,4,3,4,0,4
2017,4,4,2,0,2
2017,4,5,0,0,0
2017,4,6,0,0,0
2017,5,1,1,0,1
2017,5,2,2,0,2
2017,5,3,1,0,1
2017,5,4,0,0,0
2017,5,5,8,0,8
2017,5,6,10,0,10
2017,6,1,15,6,21
2017,6,2,23,3,26
2017,6,3,235,3,238
2017,6,4,156,3,159
2017,6,5,369,17,386
2017,6,6,8,1,9
2017,7,1,30,7,37
2017,7,2,40,11,51
2017,7,3,24,11,35
2017,7,4,20,5,25
2017,7,5,9,0,9
2017,7,6,8,5,13
2017,8,1,2,1,3
2017,8,2,1,6,7
2017,8,3,2,3,5
2018,4,1,0,0,0
2018,4,2,0,0,0
2018,4,3,0,0,0
2018,4,4,0,0,0
2018,4,5,0,0,0
2018,4,6,2,1,3
2018,5,1,1,0,1
2018,5,2,3,0,3
2018,5,3,3,0,3
2018,5,4,78,9,87
2018,5,5,40,5,45
2018,5,6,68,9,77
2018,6,1,7,8,15
2018,6,2,66,0,66
2018,6,3,4,2,6
2018,6,4,43,11,54
2018,6,5,658,18,676
2018,6,6,940,0,940
2018,7,1,537,10,547
2018,7,2,68,0,68
2018,7,3,19,1,20
2018,7,4,16,1,17
2018,7,5,19,4,23
2018,7,6,8,7,15
2018,8,1,2,9,11
2018,8,2,9,18,27
2018,8,3,0,27,27
2019,4,1,0,0,0
2019,4,2,0,0,0
2019,4,3,0,0,0
2019,4,4,1,0,1
2019,4,5,4,3,7
2019,5,1,2,1,3
2019,5,1,1,0,1
2019,5,2,1,1,2
2019,5,3,4,0,4
2019,5,4,29,2,31
2019,5,5,12,0,12
2019,5,6,29,1,30
2019,6,1,33,0,33
2019,6,2,58,7,65
2019,6,3,12,5,17
2019,6,4,65,4,69
2019,6,5,59,2,61
2019,7,1,82,5,87
2019,7,1,59,2,61
2019,7,2,23,2,25
2019,7,3,392,0,392
2019,7,4,421,5,426
2019,7,5,25,11,36
2019,7,6,6,3,9
2019,8,1,0,15,15
2019,8,2,2,20,22
2019,8,3,3,1,4
2020,4,1,0,0,0
2020,4,2,0,0,0
2020,4,3,0,0,0
2020,4,4,0,0,0
2020,4,5,0,0,0
2020,4,6,0,0,0
2020,5,1,7,1,8
2020,5,2,3,0,3
2020,5,3,6,0,6
2020,5,4,38,1,39
2020,5,5,7,1,8
2020,5,6,4,2,6
2020,6,1,30,0,30
2020,6,2,478,3,481
2020,6,3,255,14,269
2020,6,4,274,6,280
2020,6,5,496,55,551
2020,6,6,446,17,463
2020,7,1,976,85,1061
2020,7,2,218,22,240
2020,7,3,105,5,110
2020,7,4,13,2,15
2020,7,5,56,7,63
2020,7,6,16,2,18
2020,8,1,12,3,15
2020,8,2,3,25,28
2020,8,3,1,13,14
2021,4,1,0,0,0
2021,4,1,0,0,0
2021,4,1,/,/,0
2021,4,1,/,/,0
2021,4,1,/,/,0
2021,4,2,/,/,0
2021,4,2,0,0,0
2021,4,2,0,0,0
2021,4,2,0,0,0
2021,4,2,0,/,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,3,0,0,0
2021,4,4,0,/,0
2021,4,4,0,/,0
2021,4,4,0,0,0
2021,4,4,0,0,0
2021,4,4,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,5,0,0,0
2021,4,6,0,0,0
2021,4,6,0,0,0
2021,4,6,0,0,0
2021,4,6,0,0,0
2021,4,6,0,0,0
2021,5,1,0,0,0
2021,5,1,0,0,0
2021,5,1,/,1,1
2021,5,1,0,0,0
2021,5,1,0,0,0
2021,5,2,0,0,0
2021,5,2,0,0,0
2021,5,2,0,0,0
2021,5,2,0,0,0
2021,5,2,0,0,0
2021,5,3,0,0,0
2021,5,3,0,0,0
2021,5,3,13,0,13
2021,5,3,0,0,0
2021,5,3,0,0,0
2021,5,4,1,0,1
2021,5,4,0,0,0
2021,5,4,5,2,7
2021,5,4,30,0,30
2021,5,4,0,0,0
2021,5,5,0,0,0
2021,5,5,0,0,0
2021,5,5,0,0,0
2021,5,5,0,0,0
2021,5,5,0,0,0
2021,5,6,0,0,0
2021,5,6,0,0,0
2021,5,6,0,0,0
2021,5,6,0,0,0
2021,5,6,1,0,1
2021,5,6,2,0,2
2021,6,1,0,0,0
2021,6,1,0,0,0
2021,6,1,1,0,1
2021,6,1,3,0,3
2021,6,1,1,0,1
2021,6,2,2,0,2
2021,6,2,2,0,2
2021,6,2,16,0,16
2021,6,2,17,0,17
2021,6,2,0,0,0
2021,6,3,0,0,0
2021,6,3,0,2,2
2021,6,3,22,0,22
2021,6,3,5,0,5
2021,6,3,5,2,7
2021,6,4,1,0,1
2021,6,4,0,0,0
2021,6,4,0,2,2
2021,6,4,6,1,7
2021,6,4,0,4,4
2021,6,5,9,1,10
2021,6,5,7,2,9
2021,6,5,9,0,9
2021,6,5,3,0,3
2021,6,5,0,5,5
2021,6,6,32,0,32
2021,6,6,27,0,27
2021,6,6,37,1,38
2021,6,6,25,2,27
2021,6,6,0,0,0
2021,7,1,0,0,0
2021,7,1,80,0,80
2021,7,1,7,0,7
2021,7,1,20,0,20
2021,7,1,0,0,0
2021,7,2,/,0,0
2021,7,2,0,4,4
2021,7,2,3,1,4
2021,7,2,0,0,0
2021,7,2,0,0,0
2021,7,3,11,0,11
2021,7,3,6,0,6
2021,7,3,8,1,9
2021,7,3,4,0,4
2021,7,3,0,4,4
2021,7,4,0,2,2
2021,7,4,0,0,0
2021,7,4,7,1,8
2021,7,4,10,0,10
2021,7,4,9,2,11
2021,7,5,0,0,0
2021,7,5,2,0,2
2021,7,5,0,0,0
2021,7,5,8,0,8
2021,7,5,30,0,30
2021,7,6,11,0,11
2021,7,6,33,2,35
2021,7,6,35,5,40
2021,7,6,29,4,33
2021,7,6,22,0,22
2021,7,6,18,2,20
2021,8,1,17,4,21
2021,8,1,14,1,15
2021,8,1,12,2,14
2021,8,1,11,0,11
2021,8,1,8,0,8
2021,8,2,5,0,5
2021,8,2,0,0,0
2021,8,2,0,18,18
2021,8,2,0,3,3
2021,8,2,0,5,5
2021,8,3,0,121,121
2021,8,3,0,68,68
2021,8,3,0,30,30
2021,8,3,0,35,35
2021,8,3,0,11,11
2021,8,4,0,62,62
2021,8,4,0,250,250
2021,8,4,1,62,63
2021,8,4,1,12,13
2021,8,4,0,2,2
2021,8,5,0,3,3
2021,8,5,1,7,8
2021,8,5,2,15,17
2021,8,5,0,10,10
2021,8,5,1,2,3
2021,8,6,0,14,14
2021,8,6,0,2,2
2021,8,6,0,4,4
2021,8,6,0,4,4
2021,8,6,0,9,9
2021,8,6,0,3,3
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,5,0,/,0
2022,4,5,1,0,1
2022,4,5,0,0,0
2022,4,5,0,0,0
2022,4,5,0,0,0
2022,4,6,0,0,0
2022,4,6,0,0,0
2022,4,6,1,/,1
2022,4,6,0,/,0
2022,4,6,0,/,0
2022,5,1,0,/,0
2022,5,1,0,0,0
2022,5,1,0,0,0
2022,5,1,0,0,0
2022,5,1,0,0,0
2022,5,2,0,0,0
2022,5,2,1,1,2
2022,5,2,0,0,0
2022,5,2,0,0,0
2022,5,2,0,0,0
2022,5,3,0,/,0
2022,5,3,0,0,0
2022,5,3,0,0,0
2022,5,3,0,0,0
2022,5,3,0,0,0
2022,5,4,0,0,0
2022,5,4,0,13,13
2022,5,4,0,10,10
2022,5,4,0,15,15
2022,5,4,0,12,12
2022,5,5,0,7,7
2022,5,5,0,10,10
2022,5,5,0,5,5
2022,5,5,0,10,10
2022,5,5,0,15,15
2022,5,6,0,18,18
2022,5,6,0,2,2
2022,5,6,0,3,3
2022,5,6,0,4,4
2022,5,6,0,0,0
2022,5,6,1,0,1
2022,6,1,70,3,73
2022,6,1,65,4,69
2022,6,1,11,2,13
2022,6,1,25,0,25
2022,6,1,31,1,32
2022,6,2,7,/,7
2022,6,2,10,/,10
2022,6,2,20,0,20
2022,6,2,4,0,4
2022,6,2,1,0,1
2022,6,3,2,0,2
2022,6,3,1,/,1
2022,6,3,4,/,4
2022,6,3,2,/,2
2022,6,3,2,0,2
2022,6,4,5,0,5
2022,6,4,2,0,2
2022,6,4,0,/,0
2022,6,4,0,3,3
2022,6,4,1,11,12
2022,6,5,0,0,0
2022,6,5,0,16,16
2022,6,5,0,0,0
2022,6,5,4,1,5
2022,6,5,3,0,3
2022,6,6,2,0,2
2022,6,6,2,/,2
2022,6,6,1,0,1
2022,6,6,3,0,3
2022,6,6,0,0,0
2022,7,1,3,/,3
2022,7,1,0,/,0
2022,7,1,2,0,2
2022,7,1,0,0,0
2022,7,1,7,0,7
2022,7,2,4,0,4
2022,7,2,4,0,4
2022,7,2,6,0,6
2022,7,2,0,0,0
2022,7,2,2,0,2
2022,7,3,2,0,2
2022,7,3,4,0,4
2022,7,3,2,0,2
2022,7,3,3,0,3
2022,7,3,0,0,0
2022,7,4,0,0,0
2022,7,4,1,0,1
2022,7,4,7,0,7
2022,7,4,25,0,25
2022,7,4,10,0,10
2022,7,5,3,0,3
2022,7,5,5,0,5
2022,7,5,5,26,31
2022,7,5,10,0,10
2022,7,5,1,0,1
2022,7,6,0,0,0
2022,7,6,0,0,0
2022,7,6,2,0,2
2022,7,6,0,0,0
2022,7,6,0,0,0
