year,month,hou,air2m
2001,8,6,21.1370843251546
2001,9,1,21.2334949493408
2001,9,2,21.5655002593994
2001,9,3,20.8244983673096
2001,9,4,21.7150043487549
2001,9,5,18.6394962310791
2001,9,6,17.0464954376221
2001,10,1,16.9684955596924
2001,10,2,15.3535053253174
2001,10,3,15.9025012969971
2001,10,4,13.0924991607666
2001,10,5,16.840994644165
2001,10,6,13.9666639963786
2001,11,1,10.1564959526062
2001,11,2,8.04299938678741
2001,11,3,9.12849292755127
2001,11,4,9.10150017738342
2001,11,5,10.1539981365204
2001,11,6,9.36799793243408
2001,12,1,4.96999825574458
2001,12,2,1.12649990208447
2001,12,3,-1.59700014591217
2001,12,4,-0.207499738037586
2001,12,5,1.26949307983741
2001,12,6,2.04167196030418
2002,1,1,4.54149623876438
2002,1,2,6.23050236701965
2002,1,3,9.13999960422516
2002,1,4,-0.1019989233464
2002,1,5,0.295996080711484
2002,1,6,0.00458295922726393
2002,2,1,2.69200132070109
2002,2,2,4.46349484622479
2002,2,3,7.05749369263649
2002,2,4,8.83949909210205
2002,2,5,8.95499436855316
2002,2,6,6.71166643500328
2002,3,1,5.99199836142361
2002,3,2,12.271498465538
2002,3,3,13.6264987468719
2002,3,4,11.9539966344833
2002,3,5,8.03149726390839
2002,3,6,14.1374963124593
2002,4,1,18.2839984893799
2002,4,2,10.9459962368011
2002,4,3,17.7634983062744
2002,4,4,11.9284991502762
2002,4,5,14.7250002384186
2002,4,6,14.255501127243
2002,5,1,17.2170078277588
2002,5,2,16.4909992218018
2002,5,3,17.8105014801025
2002,5,4,17.2444965362549
2002,5,5,16.6304981231689
2002,5,6,20.6408290863037
2002,6,1,23.8340015411377
2002,6,2,22.7820026397705
2002,6,3,23.8414981842041
2002,6,4,23.9190006256104
2002,6,5,23.4410007476807
2002,6,6,23.2249973297119
2002,7,1,23.9750003814697
2002,7,2,23.7059970855713
2002,7,3,27.6539951324463
2002,7,4,26.7714984893799
2002,7,5,22.7314960479736
2002,7,6,23.0024967193604
2002,8,1,24.3094974517822
2002,8,2,20.4579929351807
2002,8,3,19.5569980621338
2002,8,4,19.9474979400635
2002,8,5,22.5849964141846
2002,8,6,22.3499927520752
2002,9,1,23.33450050354
2002,9,2,20.7405002593994
2002,9,3,18.3349979400635
2002,9,4,19.3855030059814
2002,9,5,15.7610004425049
2002,9,6,17.4739948272705
2002,10,1,18.03450050354
2002,10,2,17.1064945220947
2002,10,3,16.6969944000244
2002,10,4,14.4090014696121
2002,10,5,8.84150111675262
2002,10,6,10.6629135807355
2002,11,1,8.81399710178375
2002,11,2,13.9735004425049
2002,11,3,10.7974992990494
2002,11,4,7.63949751853943
2002,11,5,5.87499539852142
2002,11,6,8.09949660301208
2002,12,1,9.34349541664124
2002,12,2,0.196000613644719
2002,12,3,6.0549988090992
2002,12,4,4.01750031858683
2002,12,5,-1.40249938638881
2002,12,6,-3.60416773209969
2003,1,1,-0.658503738138825
2003,1,2,0.413496364932507
2003,1,3,4.37700042463839
2003,1,4,7.80150005817413
2003,1,5,5.11450041979551
2003,1,6,0.976663187146187
2003,2,1,1.61199645288289
2003,2,2,7.52050033807754
2003,2,3,0.956498708482832
2003,2,4,9.53749256134033
2003,2,5,12.417494559288
2003,2,6,8.09332951903343
2003,3,1,5.48049787580967
2003,3,2,4.84949648566544
2003,3,3,7.82499549388885
2003,3,4,3.86349492697045
2003,3,5,13.158496427536
2003,3,6,19.681250890096
2003,4,1,10.4999942064285
2003,4,2,14.4234973907471
2003,4,3,14.3104968547821
2003,4,4,17.6744953155518
2003,4,5,13.6524936199188
2003,4,6,18.9609973907471
2003,5,1,21.0130023956299
2003,5,2,15.594998550415
2003,5,3,18.7794986724854
2003,5,4,17.374995803833
2003,5,5,19.1489978790283
2003,5,6,21.1741644541423
2003,6,1,22.9564945220947
2003,6,2,22.0069980621338
2003,6,3,21.5674991607666
2003,6,4,24.4314960479736
2003,6,5,24.2599964141846
2003,6,6,23.2495044708252
2003,7,1,23.6075077056885
2003,7,2,22.7465000152588
2003,7,3,23.9075031280518
2003,7,4,24.5975070953369
2003,7,5,24.7009998321533
2003,7,6,24.7541662851969
2003,8,1,24.8989963531494
2003,8,2,24.5219944000244
2003,8,3,20.9014987945557
2003,8,4,22.4064945220947
2003,8,5,24.7814929962158
2003,8,6,22.9424953460693
2003,9,1,20.7074954986572
2003,9,2,19.7939975738525
2003,9,3,21.4494937896729
2003,9,4,20.8189945220947
2003,9,5,18.5459949493408
2003,9,6,20.7784931182861
2003,10,1,11.1234927892685
2003,10,2,16.7104953765869
2003,10,3,11.362498831749
2003,10,4,11.4149951696396
2003,10,5,12.8689960479736
2003,10,6,14.0137449900309
2003,11,1,15.6749988555908
2003,11,2,6.6934922028333
2003,11,3,7.81899892576039
2003,11,4,10.2564974546432
2003,11,5,7.01399388313293
2003,11,6,4.27249750941992
2003,12,1,5.51800080537796
2003,12,2,1.77499691843987
2003,12,3,3.46699669845402
2003,12,4,0.326495333015919
2003,12,5,1.98599389344454
2003,12,6,1.81874232242505
2004,1,1,1.65749660469592
2004,1,2,3.85399930179119
2004,1,3,1.8010009214282
2004,1,4,-1.60650029927492
2004,1,5,-1.37100527882576
2004,1,6,2.15874249519159
2004,2,1,-1.26350253373384
2004,2,2,3.20699920505285
2004,2,3,8.64849257469177
2004,2,4,11.4584933280945
2004,2,5,7.77450115680695
2004,2,6,10.0443743824726
2004,3,1,4.42749627232552
2004,3,2,11.7604921340942
2004,3,3,11.1169985055923
2004,3,4,10.6104997932911
2004,3,5,6.83799593448639
2004,3,6,12.3541647394498
2004,4,1,17.2254978179932
2004,4,2,13.5324954509735
2004,4,3,15.1799976348877
2004,4,4,19.5019962310791
2004,4,5,20.2124942779541
2004,4,6,20.2824939727783
2004,5,1,13.0634951591492
2004,5,2,20.4289936065674
2004,5,3,18.4914981842041
2004,5,4,19.3084934234619
2004,5,5,23.3764957427979
2004,5,6,19.7308241526286
2004,6,1,18.5374942779541
2004,6,2,21.1749942779541
2004,6,3,20.2764942169189
2004,6,4,23.004993057251
2004,6,5,24.7069980621338
2004,6,6,26.2344974517822
2004,7,1,25.7259998321533
2004,7,2,25.3139972686768
2004,7,3,24.3074939727783
2004,7,4,22.2185001373291
2004,7,5,23.9514942169189
2004,7,6,25.289576848348
2004,8,1,23.0465000152588
2004,8,2,24.1074954986572
2004,8,3,23.2409992218018
2004,8,4,22.6094944000244
2004,8,5,22.8954975128174
2004,8,6,22.3233318328857
2004,9,1,23.908996963501
2004,9,2,18.6194995880127
2004,9,3,19.2184970855713
2004,9,4,20.9564975738525
2004,9,5,17.1535007476807
2004,9,6,18.0619968414307
2004,10,1,10.8409976243973
2004,10,2,14.6754978179932
2004,10,3,13.6299976348877
2004,10,4,13.0214969396591
2004,10,5,12.0409992218018
2004,10,6,12.9545815785726
2004,11,1,12.8125019073486
2004,11,2,13.4139987945557
2004,11,3,7.62049723267555
2004,11,4,7.00399484634399
2004,11,5,7.61799947498366
2004,11,6,4.86449737399816
2004,12,1,7.95999917984009
2004,12,2,4.43549645990133
2004,12,3,7.54299783706665
2004,12,4,8.79149494171143
2004,12,5,-0.132005330920219
2004,12,6,-4.56000362584988
2005,1,1,-2.08650054931641
2005,1,2,0.641001871228218
2005,1,3,-1.2784973487258
2005,1,4,1.80599818881601
2005,1,5,3.33099673865363
2005,1,6,1.08208359529575
2005,2,1,5.40199898332357
2005,2,2,3.91299440003932
2005,2,3,1.10250393599272
2005,2,4,-2.56749878376722
2005,2,5,4.43899850845337
2005,2,6,2.47499997168779
2005,3,1,4.81049800850451
2005,3,2,12.8500003099442
2005,3,3,5.22049878716468
2005,3,4,9.91699702739716
2005,3,5,8.59850480556488
2005,3,6,10.7945791085561
2005,4,1,15.5910007476807
2005,4,2,15.7409960269928
2005,4,3,11.0509966850281
2005,4,4,17.6024997711182
2005,4,5,18.678999710083
2005,4,6,21.0759967803955
2005,5,1,18.4394962310791
2005,5,2,19.4034961700439
2005,5,3,19.7689929962158
2005,5,4,18.0364933013916
2005,5,5,19.4695026397705
2005,5,6,21.6674938201904
2005,6,1,22.5704959869385
2005,6,2,21.7619922637939
2005,6,3,24.6954929351807
2005,6,4,24.6144916534424
2005,6,5,26.3749973297119
2005,6,6,26.74299659729
2005,7,1,25.8634967803955
2005,7,2,24.0254932403564
2005,7,3,23.4334964752197
2005,7,4,23.7424945831299
2005,7,5,24.0654941558838
2005,7,6,24.6749960581462
2005,8,1,24.2479953765869
2005,8,2,23.774995803833
2005,8,3,24.9539890289307
2005,8,4,20.3859973907471
2005,8,5,18.8244937896729
2005,8,6,21.6345767974854
2005,9,1,20.6939914703369
2005,9,2,21.160493850708
2005,9,3,22.6234943389893
2005,9,4,22.9994953155518
2005,9,5,17.2074924468994
2005,9,6,21.5544925689697
2005,10,1,15.8819858551025
2005,10,2,14.6065021514893
2005,10,3,12.3589953422546
2005,10,4,13.5664951324463
2005,10,5,10.3969974279404
2005,10,6,9.7324973543485
2005,11,1,15.4060001373291
2005,11,2,14.2509922027588
2005,11,3,10.3139940500259
2005,11,4,4.20449515581131
2005,11,5,5.2904936850071
2005,11,6,5.99299474954605
2005,12,1,0.99399408698082
2005,12,2,0.683497569337487
2005,12,3,-1.14600374521688
2005,12,4,0.126998871564865
2005,12,5,-0.135006763041019
2005,12,6,4.01499325440576
2006,1,1,1.66799619048834
2006,1,2,-4.96650386452675
2006,1,3,3.41749565303326
2006,1,4,1.23249667659402
2006,1,5,-3.72149662673473
2006,1,6,6.49957439800103
2006,2,1,3.72149814844131
2006,2,2,1.70799250490963
2006,2,3,7.80799881219864
2006,2,4,1.55699767321348
2006,2,5,4.83599392175674
2006,2,6,1.59666591882706
2006,3,1,6.82799850441515
2006,3,2,13.5669971466064
2006,3,3,1.19349669396877
2006,3,4,10.4484927475452
2006,3,5,9.57299826145172
2006,3,6,14.3241621653239
2006,4,1,16.8299960851669
2006,4,2,17.915994644165
2006,4,3,6.5139969587326
2006,4,4,17.4674945831299
2006,4,5,17.4129962921143
2006,4,6,18.9739948272705
2006,5,1,22.8134967803955
2006,5,2,18.5644992828369
2006,5,3,14.8184986114502
2006,5,4,22.074995803833
2006,5,5,20.2609943389893
2006,5,6,19.5974928538005
2006,6,1,20.9919925689697
2006,6,2,20.2950046539307
2006,6,3,21.8799945831299
2006,6,4,25.1379978179932
2006,6,5,24.1759952545166
2006,6,6,25.5259967803955
2006,7,1,25.2134937286377
2006,7,2,24.4670001983643
2006,7,3,26.2050006866455
2006,7,4,25.6819934844971
2006,7,5,23.7574954986572
2006,7,6,24.4170780181885
2006,8,1,22.4334903717041
2006,8,2,24.1444965362549
2006,8,3,26.0234943389893
2006,8,4,24.0164981842041
2006,8,5,22.1469959259033
2006,8,6,25.4729124704997
2006,9,1,22.7114978790283
2006,9,2,17.5404972076416
2006,9,3,17.0564945220947
2006,9,4,19.2299945831299
2006,9,5,20.5694934844971
2006,9,6,19.0714954376221
2006,10,1,16.4784915924072
2006,10,2,14.5834888458252
2006,10,3,18.4194965362549
2006,10,4,17.7559925079346
2006,10,5,14.9864933013916
2006,10,6,12.9183305104574
2006,11,1,13.1334918737411
2006,11,2,13.4804904937744
2006,11,3,12.5144976854324
2006,11,4,8.16449144482613
2006,11,5,6.96349648237228
2006,11,6,3.73149408698082
2006,12,1,4.0874968752265
2006,12,2,1.90149686038494
2006,12,3,1.30399930477142
2006,12,4,2.24349514096975
2006,12,5,5.02099758386612
2006,12,6,4.03458172952135
2007,1,1,-1.56999973803759
2007,1,2,-0.918000837787986
2007,1,3,0.270996068418026
2007,1,4,-1.79300542026758
2007,1,5,0.900498914718628
2007,1,6,3.95999422669411
2007,2,1,7.05049603581429
2007,2,2,9.65099663734436
2007,2,3,9.67199578285217
2007,2,4,6.32599495500326
2007,2,5,10.4704928398132
2007,2,6,12.7166613737742
2007,3,1,9.23049336671829
2007,3,2,4.63199612945318
2007,3,3,10.3954958200455
2007,3,4,5.15199435353279
2007,3,5,14.9784976959229
2007,3,6,19.2037461598714
2007,4,1,7.88299570083618
2007,4,2,11.2079974889755
2007,4,3,19.20549659729
2007,4,4,19.0819965362549
2007,4,5,15.328497672081
2007,4,6,13.6024936676025
2007,5,1,20.4894916534424
2007,5,2,24.1604923248291
2007,5,3,18.7314929962158
2007,5,4,23.412495803833
2007,5,5,20.3374973297119
2007,5,6,22.9245777130127
2007,6,1,22.4509906768799
2007,6,2,21.3624927520752
2007,6,3,21.786990737915
2007,6,4,22.4634937286377
2007,6,5,23.9004932403564
2007,6,6,24.8409961700439
2007,7,1,24.4159976959229
2007,7,2,24.6329959869385
2007,7,3,23.8819919586182
2007,7,4,23.9444995880127
2007,7,5,22.1020008087158
2007,7,6,22.3366603851318
2007,8,1,23.5754947662354
2007,8,2,24.8139957427979
2007,8,3,22.5204990386963
2007,8,4,23.6529956817627
2007,8,5,23.6684955596924
2007,8,6,22.7966632843018
2007,9,1,19.5529972076416
2007,9,2,17.8184970855713
2007,9,3,17.847993850708
2007,9,4,17.101997756958
2007,9,5,17.7964939117432
2007,9,6,21.0109958648682
2007,10,1,21.1214954376221
2007,10,2,15.7809925079346
2007,10,3,10.5934970855713
2007,10,4,11.2689960479736
2007,10,5,14.5049976348877
2007,10,6,10.230415781339
2007,11,1,8.60549485683441
2007,11,2,11.44299659729
2007,11,3,12.1574908971787
2007,11,4,6.91449284553528
2007,11,5,7.96099257469177
2007,11,6,6.27699439972639
2007,12,1,3.49099420644343
2007,12,2,4.51349332779646
2007,12,3,3.60849910676479
2007,12,4,2.46699670553207
2007,12,5,4.31699976325035
2007,12,6,1.04166306306918
2008,1,1,0.0789993017911911
2008,1,2,7.96399705857038
2008,1,3,-3.76949763298035
2008,1,4,-6.30149988085032
2008,1,5,-7.31399978995323
2008,1,6,-8.90083519617716
2008,2,1,-6.00499868988991
2008,2,2,-4.66300204396248
2008,2,3,-1.2714981701225
2008,2,4,3.06149743646383
2008,2,5,6.23699812293053
2008,2,6,3.35624466650188
2008,3,1,9.35499594211578
2008,3,2,8.74549734592438
2008,3,3,14.3969989776611
2008,3,4,13.1804980993271
2008,3,5,12.4330020666122
2008,3,6,11.7308316032092
2008,4,1,10.0634996891022
2008,4,2,19.1384952545166
2008,4,3,10.6625003099442
2008,4,4,17.7809955596924
2008,4,5,13.0714954137802
2008,4,6,19.4940006256104
2008,5,1,19.1639942169189
2008,5,2,19.1484958648682
2008,5,3,19.8384967803955
2008,5,4,21.9564990997314
2008,5,5,23.6705005645752
2008,5,6,20.8395773569743
2008,6,1,24.4544986724854
2008,6,2,21.8524967193604
2008,6,3,21.2324970245361
2008,6,4,21.8709995269775
2008,6,5,23.1514957427979
2008,6,6,25.1804996490479
2008,7,1,23.6645008087158
2008,7,2,23.9474964141846
2008,7,3,24.8459980010986
2008,7,4,24.2384937286377
2008,7,5,22.7794971466064
2008,7,6,23.7554136912028
2008,8,1,23.5384983062744
2008,8,2,23.0904941558838
2008,8,3,23.1789951324463
2008,8,4,23.4129978179932
2008,8,5,23.0659961700439
2008,8,6,20.4495830535889
2008,9,1,19.7944995880127
2008,9,2,21.9064960479736
2008,9,3,20.6329929351807
2008,9,4,22.74299659729
2008,9,5,23.1874942779541
2008,9,6,15.7389972686768
2008,10,1,18.1084949493408
2008,10,2,15.1464984893799
2008,10,3,14.1119953155518
2008,10,4,16.8734958648682
2008,10,5,11.8264941692352
2008,10,6,13.4299933115641
2008,11,1,13.6544956207275
2008,11,2,8.76149308681488
2008,11,3,10.5739963293076
2008,11,4,5.08249513981864
2008,11,5,4.51749106384814
2008,11,6,2.46299585402012
2008,12,1,4.87499548941851
2008,12,2,3.91149896979332
2008,12,3,5.64949344992638
2008,12,4,7.31499948501587
2008,12,5,-2.61450507342815
2008,12,6,1.39915742880354
2009,1,1,-0.425506618618965
2009,1,2,-3.14750220328569
2009,1,3,0.217994638159871
2009,1,4,4.39849848747253
2009,1,5,-0.565008592605591
2009,1,6,3.39832967147231
2009,2,1,7.66749284267426
2009,2,2,12.1789966106415
2009,2,3,14.0094913005829
2009,2,4,4.6934890974313
2009,2,5,8.87149370312691
2009,2,6,-0.838331639766693
2009,3,1,1.28799433298409
2009,3,2,8.19999401569367
2009,3,3,7.51949778795242
2009,3,4,16.9714939117432
2009,3,5,14.9834949016571
2009,3,6,9.56916096806526
2009,4,1,8.52649703025818
2009,4,2,15.6049945831299
2009,4,3,17.1339954376221
2009,4,4,17.7969944000244
2009,4,5,16.551997756958
2009,4,6,15.2594959259033
2009,5,1,18.5114902496338
2009,5,2,20.4819980621338
2009,5,3,19.8939960479736
2009,5,4,18.1309955596924
2009,5,5,20.3629932403564
2009,5,6,17.9016653696696
2009,6,1,21.7824939727783
2009,6,2,21.892493057251
2009,6,3,22.9579959869385
2009,6,4,24.0659976959229
2009,6,5,25.1674976348877
2009,6,6,24.1519947052002
2009,7,1,22.9479953765869
2009,7,2,25.6000003814697
2009,7,3,26.1309925079346
2009,7,4,27.883996963501
2009,7,5,26.0989948272705
2009,7,6,24.0554103851318
2009,8,1,23.8509983062744
2009,8,2,22.9984897613525
2009,8,3,24.5574970245361
2009,8,4,24.0449970245361
2009,8,5,23.5639942169189
2009,8,6,21.0183277130127
2009,9,1,23.408491897583
2009,9,2,24.9734943389893
2009,9,3,21.5284976959229
2009,9,4,19.9509983062744
2009,9,5,17.303494644165
2009,9,6,18.0889987945557
2009,10,1,18.9099933624268
2009,10,2,14.831995010376
2009,10,3,13.2104999542236
2009,10,4,12.1180042266846
2009,10,5,13.1314975738525
2009,10,6,15.533337255319
2009,11,1,9.02799854278564
2009,11,2,14.6829974889755
2009,11,3,2.24299921244383
2009,11,4,-3.49850165396929
2009,11,5,6.06699993014336
2009,11,6,5.0119950056076
2009,12,1,4.45699456781149
2009,12,2,5.98449859619141
2009,12,3,1.95850063413382
2009,12,4,0.531994606554508
2009,12,5,3.78549949973822
2009,12,6,1.0554124917835
2010,1,1,1.74550015060231
2010,1,2,1.75349877774715
2010,1,3,0.821498067677021
2010,1,4,8.37649860829115
2010,1,5,1.3994994818233
2010,1,6,6.60583655908704
2010,2,1,2.57349852770567
2010,2,2,8.50249498784542
2010,2,3,-3.18449862599373
2010,2,4,-1.32500612698495
2010,2,5,12.0950030565262
2010,2,6,15.1949990590413
2010,3,1,6.76549845226109
2010,3,2,0.346495057921857
2010,3,3,10.1895021438599
2010,3,4,15.5745013952255
2010,3,5,8.75099951475859
2010,3,6,10.701667090257
2010,4,1,11.4069995164871
2010,4,2,13.9444949388504
2010,4,3,7.24149788022041
2010,4,4,16.3669971466064
2010,4,5,12.0724979162216
2010,4,6,17.7509937286377
2010,5,1,20.8589984893799
2010,5,2,14.1194980621338
2010,5,3,16.1094989776611
2010,5,4,16.8084995269775
2010,5,5,20.0485034942627
2010,5,6,19.4954166412354
2010,6,1,17.4299991607666
2010,6,2,18.8154956817627
2010,6,3,20.3290027618408
2010,6,4,24.8310031890869
2010,6,5,23.5844989776611
2010,6,6,23.3144962310791
2010,7,1,24.987495803833
2010,7,2,24.8324970245361
2010,7,3,24.5340015411377
2010,7,4,23.2564975738525
2010,7,5,23.3810001373291
2010,7,6,24.8537476857503
2010,8,1,24.5264957427979
2010,8,2,24.581001663208
2010,8,3,25.1714984893799
2010,8,4,23.925500869751
2010,8,5,21.9450031280518
2010,8,6,20.3241685231527
2010,9,1,21.5004947662354
2010,9,2,20.9620014190674
2010,9,3,22.0349948883057
2010,9,4,24.5365009307861
2010,9,5,15.80950050354
2010,9,6,15.2139972686768
2010,10,1,14.5625034332275
2010,10,2,16.3385013580322
2010,10,3,12.5050006866455
2010,10,4,15.0200016021729
2010,10,5,12.6699985027313
2010,10,6,6.11541394392649
2010,11,1,8.78800067901611
2010,11,2,10.8944949865341
2010,11,3,9.23750480264425
2010,11,4,6.65749059319496
2010,11,5,6.53049471378326
2010,11,6,6.10950009822845
2010,12,1,7.2649964094162
2010,12,2,3.46900017745793
2010,12,3,0.924999942630529
2010,12,4,-2.38800043463707
2010,12,5,0.0310012493282557
2010,12,6,0.701664194464684
2011,1,1,-7.41949910633266
2011,1,2,-4.85599827170372
2011,1,3,-1.22449949793518
2011,1,4,-6.62099453806877
2011,1,5,-5.5895033955574
2011,1,6,-5.64583556354046
2011,2,1,2.35400233566761
2011,2,2,8.04549428550527
2011,2,3,-1.23799746781588
2011,2,4,1.42100062072277
2011,2,5,10.378497505188
2011,2,6,9.24083885550499
2011,3,1,3.85899958498776
2011,3,2,6.81999669075012
2011,3,3,7.93799601793289
2011,3,4,8.30549793243408
2011,3,5,2.39499811269343
2011,3,6,10.438334663709
2011,4,1,9.67199723720551
2011,4,2,11.4705035448074
2011,4,3,16.274995803833
2011,4,4,17.6219944000244
2011,4,5,18.1724979400635
2011,4,6,23.640994644165
2011,5,1,16.1634982824326
2011,5,2,23.7580020904541
2011,5,3,16.8544971466064
2011,5,4,24.3994953155518
2011,5,5,13.598500418663
2011,5,6,21.8349984486898
2011,6,1,20.5364963531494
2011,6,2,24.1344974517822
2011,6,3,22.9004978179932
2011,6,4,23.3875003814697
2011,6,5,24.114497756958
2011,6,6,25.2299991607666
2011,7,1,26.0644992828369
2011,7,2,23.1084964752197
2011,7,3,22.4554996490479
2011,7,4,25.4575046539307
2011,7,5,24.1784992218018
2011,7,6,24.9516633351644
2011,8,1,22.7760013580322
2011,8,2,22.9739917755127
2011,8,3,25.8154987335205
2011,8,4,25.483491897583
2011,8,5,21.7849979400635
2011,8,6,22.4437503814697
2011,9,1,24.7944980621338
2011,9,2,19.2724964141846
2011,9,3,22.3319995880127
2011,9,4,14.9834949493408
2011,9,5,14.1399982452393
2011,9,6,16.15950050354
2011,10,1,12.9129993438721
2011,10,2,18.6964954376221
2011,10,3,14.3694995880127
2011,10,4,12.135998916626
2011,10,5,12.9349933624268
2011,10,6,10.3824963967005
2011,11,1,14.907498550415
2011,11,2,10.4220003843307
2011,11,3,10.9439990758896
2011,11,4,12.6510028839111
2011,11,5,11.9165012121201
2011,11,6,10.8199968978763
2011,12,1,4.46999506801367
2011,12,2,0.886999501660466
2011,12,3,0.394500707369298
2011,12,4,-0.462997468933463
2011,12,5,-0.602998378872871
2011,12,6,-0.177918541633214
2012,1,1,-0.88849949836731
2012,1,2,-0.861499026045203
2012,1,3,0.497999548912048
2012,1,4,0.796995521243662
2012,1,5,-6.16299588084221
2012,1,6,-1.60750173870474
2012,2,1,3.39049830436707
2012,2,2,-1.14299471797422
2012,2,3,2.96699834465981
2012,2,4,1.77899629324675
2012,2,5,5.56649787724018
2012,2,6,0.843749585445039
2012,3,1,4.70299685485661
2012,3,2,1.75849452354014
2012,3,3,8.15899822711945
2012,3,4,14.7674991607666
2012,3,5,8.31899728775024
2012,3,6,12.6204140583674
2012,4,1,16.0004993438721
2012,4,2,14.3994953155518
2012,4,3,12.0345004320145
2012,4,4,15.6224979400635
2012,4,5,18.763000869751
2012,4,6,19.0419971466064
2012,5,1,18.1295001983643
2012,5,2,21.2404941558838
2012,5,3,15.4349994659424
2012,5,4,20.0815006256104
2012,5,5,15.6994968414307
2012,5,6,19.2470823923747
2012,6,1,17.8500003814697
2012,6,2,22.7504947662354
2012,6,3,23.3439975738525
2012,6,4,23.3719928741455
2012,6,5,24.4454975128174
2012,6,6,23.5864994049072
2012,7,1,23.4504978179932
2012,7,2,24.6254962921143
2012,7,3,24.4979953765869
2012,7,4,23.9179950714111
2012,7,5,24.4175006866455
2012,7,6,24.5287494659424
2012,8,1,23.3960041046143
2012,8,2,23.769998550415
2012,8,3,25.1569995880127
2012,8,4,23.7859973907471
2012,8,5,19.7299991607666
2012,8,6,23.4020824432373
2012,9,1,19.6705020904541
2012,9,2,22.2364963531494
2012,9,3,16.3109973907471
2012,9,4,15.9754978179932
2012,9,5,17.8800006866455
2012,9,6,16.6024997711182
2012,10,1,14.2384967803955
2012,10,2,13.9494998931885
2012,10,3,14.0324970245361
2012,10,4,13.357501578331
2012,10,5,11.3734927177429
2012,10,6,12.6020844181379
2012,11,1,9.55249658226967
2012,11,2,7.64649972915649
2012,11,3,9.5419970035553
2012,11,4,8.56049821376801
2012,11,5,4.78949889270589
2012,11,6,2.74449915736914
2012,12,1,3.31899561025202
2012,12,2,4.24499509334564
